Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Division Number/Numéro de section de vote,Polling Division Name/Nom de section de vote,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Combined with No./Résultats combinés à ceux du n°,Rejected Ballots for poll/Bulletins rejetés du bureau,Electors for poll/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Vote Count/Votes du candidat
48031,"Parkland","Parkland"," 1","Yellowhead County",N,N,"",1,344,"Birrell","","Daniel","Green Party","Parti Vert",N,N,3
48031,"Parkland","Parkland"," 1","Yellowhead County",N,N,"",1,344,"Fearnall","","Ashley","Liberal","Libéral",N,N,14
48031,"Parkland","Parkland"," 1","Yellowhead County",N,N,"",1,344,"Goad","","Keri","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
48031,"Parkland","Parkland"," 1","Yellowhead County",N,N,"",1,344,"Klassen","","Wade","United Party of Canada (UP)","Parti Uni du Canada (UP)",N,N,2
48031,"Parkland","Parkland"," 1","Yellowhead County",N,N,"",1,344,"Lavigne","","Jason","People's Party - PPC","Parti populaire - PPC",N,N,1
48031,"Parkland","Parkland"," 1","Yellowhead County",N,N,"",1,344,"Lloyd","","Dane","Conservative","Conservateur",N,Y,140
48031,"Parkland","Parkland"," 1","Yellowhead County",N,N,"",1,344,"Schulthies","","Kevin","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,1
48031,"Parkland","Parkland"," 2","Sangudo",N,N,"",1,400,"Birrell","","Daniel","Green Party","Parti Vert",N,N,2
48031,"Parkland","Parkland"," 2","Sangudo",N,N,"",1,400,"Fearnall","","Ashley","Liberal","Libéral",N,N,11
48031,"Parkland","Parkland"," 2","Sangudo",N,N,"",1,400,"Goad","","Keri","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
48031,"Parkland","Parkland"," 2","Sangudo",N,N,"",1,400,"Klassen","","Wade","United Party of Canada (UP)","Parti Uni du Canada (UP)",N,N,2
48031,"Parkland","Parkland"," 2","Sangudo",N,N,"",1,400,"Lavigne","","Jason","People's Party - PPC","Parti populaire - PPC",N,N,2
48031,"Parkland","Parkland"," 2","Sangudo",N,N,"",1,400,"Lloyd","","Dane","Conservative","Conservateur",N,Y,150
48031,"Parkland","Parkland"," 2","Sangudo",N,N,"",1,400,"Schulthies","","Kevin","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,1
48031,"Parkland","Parkland"," 3","Green Court",N,N,"",0,334,"Birrell","","Daniel","Green Party","Parti Vert",N,N,2
48031,"Parkland","Parkland"," 3","Green Court",N,N,"",0,334,"Fearnall","","Ashley","Liberal","Libéral",N,N,6
48031,"Parkland","Parkland"," 3","Green Court",N,N,"",0,334,"Goad","","Keri","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,3
48031,"Parkland","Parkland"," 3","Green Court",N,N,"",0,334,"Klassen","","Wade","United Party of Canada (UP)","Parti Uni du Canada (UP)",N,N,0
48031,"Parkland","Parkland"," 3","Green Court",N,N,"",0,334,"Lavigne","","Jason","People's Party - PPC","Parti populaire - PPC",N,N,2
48031,"Parkland","Parkland"," 3","Green Court",N,N,"",0,334,"Lloyd","","Dane","Conservative","Conservateur",N,Y,140
48031,"Parkland","Parkland"," 3","Green Court",N,N,"",0,334,"Schulthies","","Kevin","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
48031,"Parkland","Parkland"," 4","Mayerthorpe",N,N,"",0,329,"Birrell","","Daniel","Green Party","Parti Vert",N,N,2
48031,"Parkland","Parkland"," 4","Mayerthorpe",N,N,"",0,329,"Fearnall","","Ashley","Liberal","Libéral",N,N,12
48031,"Parkland","Parkland"," 4","Mayerthorpe",N,N,"",0,329,"Goad","","Keri","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,8
48031,"Parkland","Parkland"," 4","Mayerthorpe",N,N,"",0,329,"Klassen","","Wade","United Party of Canada (UP)","Parti Uni du Canada (UP)",N,N,0
48031,"Parkland","Parkland"," 4","Mayerthorpe",N,N,"",0,329,"Lavigne","","Jason","People's Party - PPC","Parti populaire - PPC",N,N,6
48031,"Parkland","Parkland"," 4","Mayerthorpe",N,N,"",0,329,"Lloyd","","Dane","Conservative","Conservateur",N,Y,87
48031,"Parkland","Parkland"," 4","Mayerthorpe",N,N,"",0,329,"Schulthies","","Kevin","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
48031,"Parkland","Parkland"," 5","Mayerthorpe",N,N,"",0,311,"Birrell","","Daniel","Green Party","Parti Vert",N,N,1
48031,"Parkland","Parkland"," 5","Mayerthorpe",N,N,"",0,311,"Fearnall","","Ashley","Liberal","Libéral",N,N,19
48031,"Parkland","Parkland"," 5","Mayerthorpe",N,N,"",0,311,"Goad","","Keri","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,1
48031,"Parkland","Parkland"," 5","Mayerthorpe",N,N,"",0,311,"Klassen","","Wade","United Party of Canada (UP)","Parti Uni du Canada (UP)",N,N,2
48031,"Parkland","Parkland"," 5","Mayerthorpe",N,N,"",0,311,"Lavigne","","Jason","People's Party - PPC","Parti populaire - PPC",N,N,1
48031,"Parkland","Parkland"," 5","Mayerthorpe",N,N,"",0,311,"Lloyd","","Dane","Conservative","Conservateur",N,Y,90
48031,"Parkland","Parkland"," 5","Mayerthorpe",N,N,"",0,311,"Schulthies","","Kevin","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,2
48031,"Parkland","Parkland"," 6","Mayerthorpe",N,N,"",0,311,"Birrell","","Daniel","Green Party","Parti Vert",N,N,1
48031,"Parkland","Parkland"," 6","Mayerthorpe",N,N,"",0,311,"Fearnall","","Ashley","Liberal","Libéral",N,N,11
48031,"Parkland","Parkland"," 6","Mayerthorpe",N,N,"",0,311,"Goad","","Keri","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,4
48031,"Parkland","Parkland"," 6","Mayerthorpe",N,N,"",0,311,"Klassen","","Wade","United Party of Canada (UP)","Parti Uni du Canada (UP)",N,N,1
48031,"Parkland","Parkland"," 6","Mayerthorpe",N,N,"",0,311,"Lavigne","","Jason","People's Party - PPC","Parti populaire - PPC",N,N,2
48031,"Parkland","Parkland"," 6","Mayerthorpe",N,N,"",0,311,"Lloyd","","Dane","Conservative","Conservateur",N,Y,107
48031,"Parkland","Parkland"," 6","Mayerthorpe",N,N,"",0,311,"Schulthies","","Kevin","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,1
48031,"Parkland","Parkland"," 7","Rochfort Bridge",N,N,"",2,351,"Birrell","","Daniel","Green Party","Parti Vert",N,N,0
48031,"Parkland","Parkland"," 7","Rochfort Bridge",N,N,"",2,351,"Fearnall","","Ashley","Liberal","Libéral",N,N,12
48031,"Parkland","Parkland"," 7","Rochfort Bridge",N,N,"",2,351,"Goad","","Keri","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,1
48031,"Parkland","Parkland"," 7","Rochfort Bridge",N,N,"",2,351,"Klassen","","Wade","United Party of Canada (UP)","Parti Uni du Canada (UP)",N,N,0
48031,"Parkland","Parkland"," 7","Rochfort Bridge",N,N,"",2,351,"Lavigne","","Jason","People's Party - PPC","Parti populaire - PPC",N,N,0
48031,"Parkland","Parkland"," 7","Rochfort Bridge",N,N,"",2,351,"Lloyd","","Dane","Conservative","Conservateur",N,Y,106
48031,"Parkland","Parkland"," 7","Rochfort Bridge",N,N,"",2,351,"Schulthies","","Kevin","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,1
48031,"Parkland","Parkland"," 8","McLeod Valley",N,N,"",1,350,"Birrell","","Daniel","Green Party","Parti Vert",N,N,1
48031,"Parkland","Parkland"," 8","McLeod Valley",N,N,"",1,350,"Fearnall","","Ashley","Liberal","Libéral",N,N,12
48031,"Parkland","Parkland"," 8","McLeod Valley",N,N,"",1,350,"Goad","","Keri","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,5
48031,"Parkland","Parkland"," 8","McLeod Valley",N,N,"",1,350,"Klassen","","Wade","United Party of Canada (UP)","Parti Uni du Canada (UP)",N,N,1
48031,"Parkland","Parkland"," 8","McLeod Valley",N,N,"",1,350,"Lavigne","","Jason","People's Party - PPC","Parti populaire - PPC",N,N,0
48031,"Parkland","Parkland"," 8","McLeod Valley",N,N,"",1,350,"Lloyd","","Dane","Conservative","Conservateur",N,Y,135
48031,"Parkland","Parkland"," 8","McLeod Valley",N,N,"",1,350,"Schulthies","","Kevin","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,1
48031,"Parkland","Parkland"," 9","Peers",N,N,"",0,313,"Birrell","","Daniel","Green Party","Parti Vert",N,N,1
48031,"Parkland","Parkland"," 9","Peers",N,N,"",0,313,"Fearnall","","Ashley","Liberal","Libéral",N,N,13
48031,"Parkland","Parkland"," 9","Peers",N,N,"",0,313,"Goad","","Keri","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
48031,"Parkland","Parkland"," 9","Peers",N,N,"",0,313,"Klassen","","Wade","United Party of Canada (UP)","Parti Uni du Canada (UP)",N,N,0
48031,"Parkland","Parkland"," 9","Peers",N,N,"",0,313,"Lavigne","","Jason","People's Party - PPC","Parti populaire - PPC",N,N,6
48031,"Parkland","Parkland"," 9","Peers",N,N,"",0,313,"Lloyd","","Dane","Conservative","Conservateur",N,Y,121
48031,"Parkland","Parkland"," 9","Peers",N,N,"",0,313,"Schulthies","","Kevin","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
48031,"Parkland","Parkland"," 10","Niton Junction",N,N,"",0,299,"Birrell","","Daniel","Green Party","Parti Vert",N,N,0
48031,"Parkland","Parkland"," 10","Niton Junction",N,N,"",0,299,"Fearnall","","Ashley","Liberal","Libéral",N,N,6
48031,"Parkland","Parkland"," 10","Niton Junction",N,N,"",0,299,"Goad","","Keri","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,1
48031,"Parkland","Parkland"," 10","Niton Junction",N,N,"",0,299,"Klassen","","Wade","United Party of Canada (UP)","Parti Uni du Canada (UP)",N,N,1
48031,"Parkland","Parkland"," 10","Niton Junction",N,N,"",0,299,"Lavigne","","Jason","People's Party - PPC","Parti populaire - PPC",N,N,1
48031,"Parkland","Parkland"," 10","Niton Junction",N,N,"",0,299,"Lloyd","","Dane","Conservative","Conservateur",N,Y,147
48031,"Parkland","Parkland"," 10","Niton Junction",N,N,"",0,299,"Schulthies","","Kevin","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,1
48031,"Parkland","Parkland"," 11","Carrot Creek",N,N,"",0,308,"Birrell","","Daniel","Green Party","Parti Vert",N,N,0
48031,"Parkland","Parkland"," 11","Carrot Creek",N,N,"",0,308,"Fearnall","","Ashley","Liberal","Libéral",N,N,14
48031,"Parkland","Parkland"," 11","Carrot Creek",N,N,"",0,308,"Goad","","Keri","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,6
48031,"Parkland","Parkland"," 11","Carrot Creek",N,N,"",0,308,"Klassen","","Wade","United Party of Canada (UP)","Parti Uni du Canada (UP)",N,N,0
48031,"Parkland","Parkland"," 11","Carrot Creek",N,N,"",0,308,"Lavigne","","Jason","People's Party - PPC","Parti populaire - PPC",N,N,3
