Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Division Number/Numéro de section de vote,Polling Division Name/Nom de section de vote,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Combined with No./Résultats combinés à ceux du n°,Rejected Ballots for poll/Bulletins rejetés du bureau,Electors for poll/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Vote Count/Votes du candidat
48036,"St. Albert--Sturgeon River","St. Albert--Sturgeon River"," 1","Sangudo",N,N,"",1,502,"Anderson","","Dorothy","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,6
48036,"St. Albert--Sturgeon River","St. Albert--Sturgeon River"," 1","Sangudo",N,N,"",1,502,"Cecelia","","Brigitte","People's Party - PPC","Parti populaire - PPC",N,N,3
48036,"St. Albert--Sturgeon River","St. Albert--Sturgeon River"," 1","Sangudo",N,N,"",1,502,"Cooper","","Michael","Conservative","Conservateur",Y,Y,243
48036,"St. Albert--Sturgeon River","St. Albert--Sturgeon River"," 1","Sangudo",N,N,"",1,502,"Stachurski","","Lucia","Liberal","Libéral",N,N,17
48036,"St. Albert--Sturgeon River","St. Albert--Sturgeon River"," 1","Sangudo",N,N,"",1,502,"Willerton","","Jeff","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,2
48036,"St. Albert--Sturgeon River","St. Albert--Sturgeon River"," 2","Sangudo",N,N,"",1,394,"Anderson","","Dorothy","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,8
48036,"St. Albert--Sturgeon River","St. Albert--Sturgeon River"," 2","Sangudo",N,N,"",1,394,"Cecelia","","Brigitte","People's Party - PPC","Parti populaire - PPC",N,N,4
48036,"St. Albert--Sturgeon River","St. Albert--Sturgeon River"," 2","Sangudo",N,N,"",1,394,"Cooper","","Michael","Conservative","Conservateur",Y,Y,209
48036,"St. Albert--Sturgeon River","St. Albert--Sturgeon River"," 2","Sangudo",N,N,"",1,394,"Stachurski","","Lucia","Liberal","Libéral",N,N,18
48036,"St. Albert--Sturgeon River","St. Albert--Sturgeon River"," 2","Sangudo",N,N,"",1,394,"Willerton","","Jeff","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,1
48036,"St. Albert--Sturgeon River","St. Albert--Sturgeon River"," 3","Cherhill",N,N,"",0,299,"Anderson","","Dorothy","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,3
48036,"St. Albert--Sturgeon River","St. Albert--Sturgeon River"," 3","Cherhill",N,N,"",0,299,"Cecelia","","Brigitte","People's Party - PPC","Parti populaire - PPC",N,N,2
48036,"St. Albert--Sturgeon River","St. Albert--Sturgeon River"," 3","Cherhill",N,N,"",0,299,"Cooper","","Michael","Conservative","Conservateur",Y,Y,124
48036,"St. Albert--Sturgeon River","St. Albert--Sturgeon River"," 3","Cherhill",N,N,"",0,299,"Stachurski","","Lucia","Liberal","Libéral",N,N,10
48036,"St. Albert--Sturgeon River","St. Albert--Sturgeon River"," 3","Cherhill",N,N,"",0,299,"Willerton","","Jeff","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
48036,"St. Albert--Sturgeon River","St. Albert--Sturgeon River"," 4","Glenevis",N,N,"",0,171,"Anderson","","Dorothy","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
48036,"St. Albert--Sturgeon River","St. Albert--Sturgeon River"," 4","Glenevis",N,N,"",0,171,"Cecelia","","Brigitte","People's Party - PPC","Parti populaire - PPC",N,N,2
48036,"St. Albert--Sturgeon River","St. Albert--Sturgeon River"," 4","Glenevis",N,N,"",0,171,"Cooper","","Michael","Conservative","Conservateur",Y,Y,54
48036,"St. Albert--Sturgeon River","St. Albert--Sturgeon River"," 4","Glenevis",N,N,"",0,171,"Stachurski","","Lucia","Liberal","Libéral",N,N,7
48036,"St. Albert--Sturgeon River","St. Albert--Sturgeon River"," 4","Glenevis",N,N,"",0,171,"Willerton","","Jeff","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
48036,"St. Albert--Sturgeon River","St. Albert--Sturgeon River"," 5","Alexis 133",N,N,"",0,338,"Anderson","","Dorothy","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,10
48036,"St. Albert--Sturgeon River","St. Albert--Sturgeon River"," 5","Alexis 133",N,N,"",0,338,"Cecelia","","Brigitte","People's Party - PPC","Parti populaire - PPC",N,N,1
48036,"St. Albert--Sturgeon River","St. Albert--Sturgeon River"," 5","Alexis 133",N,N,"",0,338,"Cooper","","Michael","Conservative","Conservateur",Y,Y,6
48036,"St. Albert--Sturgeon River","St. Albert--Sturgeon River"," 5","Alexis 133",N,N,"",0,338,"Stachurski","","Lucia","Liberal","Libéral",N,N,35
48036,"St. Albert--Sturgeon River","St. Albert--Sturgeon River"," 5","Alexis 133",N,N,"",0,338,"Willerton","","Jeff","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
48036,"St. Albert--Sturgeon River","St. Albert--Sturgeon River"," 6","Lake Majeau",N,N,"",0,401,"Anderson","","Dorothy","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,5
48036,"St. Albert--Sturgeon River","St. Albert--Sturgeon River"," 6","Lake Majeau",N,N,"",0,401,"Cecelia","","Brigitte","People's Party - PPC","Parti populaire - PPC",N,N,1
48036,"St. Albert--Sturgeon River","St. Albert--Sturgeon River"," 6","Lake Majeau",N,N,"",0,401,"Cooper","","Michael","Conservative","Conservateur",Y,Y,176
48036,"St. Albert--Sturgeon River","St. Albert--Sturgeon River"," 6","Lake Majeau",N,N,"",0,401,"Stachurski","","Lucia","Liberal","Libéral",N,N,19
