Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Division Number/Numéro de section de vote,Polling Division Name/Nom de section de vote,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Combined with No./Résultats combinés à ceux du n°,Rejected Ballots for poll/Bulletins rejetés du bureau,Electors for poll/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Vote Count/Votes du candidat
10006,"St. John's East","St. John's-Est"," 1","Pouch Cove",N,N,"",1,359,"Brazil","","David","Conservative","Conservateur",N,N,74
10006,"St. John's East","St. John's-Est"," 1","Pouch Cove",N,N,"",1,359,"Crandell","","Otis","Green Party","Parti Vert",N,N,1
10006,"St. John's East","St. John's-Est"," 1","Pouch Cove",N,N,"",1,359,"Crête","","Samuel","Communist","Communiste",N,N,1
10006,"St. John's East","St. John's-Est"," 1","Pouch Cove",N,N,"",1,359,"Shortall","","Mary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,17
10006,"St. John's East","St. John's-Est"," 1","Pouch Cove",N,N,"",1,359,"Thompson","","Joanne","Liberal","Libéral",Y,Y,67
10006,"St. John's East","St. John's-Est"," 2","Pouch Cove",N,N,"",0,376,"Brazil","","David","Conservative","Conservateur",N,N,78
10006,"St. John's East","St. John's-Est"," 2","Pouch Cove",N,N,"",0,376,"Crandell","","Otis","Green Party","Parti Vert",N,N,1
10006,"St. John's East","St. John's-Est"," 2","Pouch Cove",N,N,"",0,376,"Crête","","Samuel","Communist","Communiste",N,N,0
10006,"St. John's East","St. John's-Est"," 2","Pouch Cove",N,N,"",0,376,"Shortall","","Mary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,18
10006,"St. John's East","St. John's-Est"," 2","Pouch Cove",N,N,"",0,376,"Thompson","","Joanne","Liberal","Libéral",Y,Y,66
10006,"St. John's East","St. John's-Est"," 3","Pouch Cove",N,N,"",2,330,"Brazil","","David","Conservative","Conservateur",N,N,67
10006,"St. John's East","St. John's-Est"," 3","Pouch Cove",N,N,"",2,330,"Crandell","","Otis","Green Party","Parti Vert",N,N,0
10006,"St. John's East","St. John's-Est"," 3","Pouch Cove",N,N,"",2,330,"Crête","","Samuel","Communist","Communiste",N,N,1
10006,"St. John's East","St. John's-Est"," 3","Pouch Cove",N,N,"",2,330,"Shortall","","Mary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,20
10006,"St. John's East","St. John's-Est"," 3","Pouch Cove",N,N,"",2,330,"Thompson","","Joanne","Liberal","Libéral",Y,Y,72
10006,"St. John's East","St. John's-Est"," 4","Pouch Cove",N,N,"",0,385,"Brazil","","David","Conservative","Conservateur",N,N,68
10006,"St. John's East","St. John's-Est"," 4","Pouch Cove",N,N,"",0,385,"Crandell","","Otis","Green Party","Parti Vert",N,N,0
10006,"St. John's East","St. John's-Est"," 4","Pouch Cove",N,N,"",0,385,"Crête","","Samuel","Communist","Communiste",N,N,0
10006,"St. John's East","St. John's-Est"," 4","Pouch Cove",N,N,"",0,385,"Shortall","","Mary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,20
10006,"St. John's East","St. John's-Est"," 4","Pouch Cove",N,N,"",0,385,"Thompson","","Joanne","Liberal","Libéral",Y,Y,65
10006,"St. John's East","St. John's-Est"," 5","Pouch Cove",N,N,"",0,378,"Brazil","","David","Conservative","Conservateur",N,N,75
10006,"St. John's East","St. John's-Est"," 5","Pouch Cove",N,N,"",0,378,"Crandell","","Otis","Green Party","Parti Vert",N,N,1
10006,"St. John's East","St. John's-Est"," 5","Pouch Cove",N,N,"",0,378,"Crête","","Samuel","Communist","Communiste",N,N,0
10006,"St. John's East","St. John's-Est"," 5","Pouch Cove",N,N,"",0,378,"Shortall","","Mary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,20
10006,"St. John's East","St. John's-Est"," 5","Pouch Cove",N,N,"",0,378,"Thompson","","Joanne","Liberal","Libéral",Y,Y,75
10006,"St. John's East","St. John's-Est"," 6","Flatrock",N,N,"",0,287,"Brazil","","David","Conservative","Conservateur",N,N,79
10006,"St. John's East","St. John's-Est"," 6","Flatrock",N,N,"",0,287,"Crandell","","Otis","Green Party","Parti Vert",N,N,1
10006,"St. John's East","St. John's-Est"," 6","Flatrock",N,N,"",0,287,"Crête","","Samuel","Communist","Communiste",N,N,0
10006,"St. John's East","St. John's-Est"," 6","Flatrock",N,N,"",0,287,"Shortall","","Mary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,9
10006,"St. John's East","St. John's-Est"," 6","Flatrock",N,N,"",0,287,"Thompson","","Joanne","Liberal","Libéral",Y,Y,66
10006,"St. John's East","St. John's-Est"," 7","Flatrock",N,N,"",0,361,"Brazil","","David","Conservative","Conservateur",N,N,72
10006,"St. John's East","St. John's-Est"," 7","Flatrock",N,N,"",0,361,"Crandell","","Otis","Green Party","Parti Vert",N,N,1
10006,"St. John's East","St. John's-Est"," 7","Flatrock",N,N,"",0,361,"Crête","","Samuel","Communist","Communiste",N,N,0
10006,"St. John's East","St. John's-Est"," 7","Flatrock",N,N,"",0,361,"Shortall","","Mary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,22
10006,"St. John's East","St. John's-Est"," 7","Flatrock",N,N,"",0,361,"Thompson","","Joanne","Liberal","Libéral",Y,Y,106
10006,"St. John's East","St. John's-Est"," 8","Flatrock",N,N,"",6,289,"Brazil","","David","Conservative","Conservateur",N,N,59
10006,"St. John's East","St. John's-Est"," 8","Flatrock",N,N,"",6,289,"Crandell","","Otis","Green Party","Parti Vert",N,N,0
10006,"St. John's East","St. John's-Est"," 8","Flatrock",N,N,"",6,289,"Crête","","Samuel","Communist","Communiste",N,N,0
10006,"St. John's East","St. John's-Est"," 8","Flatrock",N,N,"",6,289,"Shortall","","Mary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,18
10006,"St. John's East","St. John's-Est"," 8","Flatrock",N,N,"",6,289,"Thompson","","Joanne","Liberal","Libéral",Y,Y,71
10006,"St. John's East","St. John's-Est"," 9","Flatrock",N,N,"",1,268,"Brazil","","David","Conservative","Conservateur",N,N,57
10006,"St. John's East","St. John's-Est"," 9","Flatrock",N,N,"",1,268,"Crandell","","Otis","Green Party","Parti Vert",N,N,0
10006,"St. John's East","St. John's-Est"," 9","Flatrock",N,N,"",1,268,"Crête","","Samuel","Communist","Communiste",N,N,0
10006,"St. John's East","St. John's-Est"," 9","Flatrock",N,N,"",1,268,"Shortall","","Mary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,15
10006,"St. John's East","St. John's-Est"," 9","Flatrock",N,N,"",1,268,"Thompson","","Joanne","Liberal","Libéral",Y,Y,62
10006,"St. John's East","St. John's-Est"," 10","Flatrock",N,N,"",3,382,"Brazil","","David","Conservative","Conservateur",N,N,97
10006,"St. John's East","St. John's-Est"," 10","Flatrock",N,N,"",3,382,"Crandell","","Otis","Green Party","Parti Vert",N,N,0
10006,"St. John's East","St. John's-Est"," 10","Flatrock",N,N,"",3,382,"Crête","","Samuel","Communist","Communiste",N,N,0
10006,"St. John's East","St. John's-Est"," 10","Flatrock",N,N,"",3,382,"Shortall","","Mary","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,14
10006,"St. John's East","St. John's-Est"," 10","Flatrock",N,N,"",3,382,"Thompson","","Joanne","Liberal","Libéral",Y,Y,94
