Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Division Number/Numéro de section de vote,Polling Division Name/Nom de section de vote,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Combined with No./Résultats combinés à ceux du n°,Rejected Ballots for poll/Bulletins rejetés du bureau,Electors for poll/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Vote Count/Votes du candidat
59019,"Nanaimo--Ladysmith","Nanaimo--Ladysmith"," 1","Nanaimo",N,N,"",0,576,"Barron","","Lisa Marie","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,27
59019,"Nanaimo--Ladysmith","Nanaimo--Ladysmith"," 1","Nanaimo",N,N,"",0,576,"Corfield","","Michelle","Liberal","Libéral",N,N,44
59019,"Nanaimo--Ladysmith","Nanaimo--Ladysmith"," 1","Nanaimo",N,N,"",0,576,"Kronis","","Tamara","Conservative","Conservateur",N,Y,75
59019,"Nanaimo--Ladysmith","Nanaimo--Ladysmith"," 1","Nanaimo",N,N,"",0,576,"Manly","","Paul","Green Party","Parti Vert",N,N,28
59019,"Nanaimo--Ladysmith","Nanaimo--Ladysmith"," 1","Nanaimo",N,N,"",0,576,"Welton","","Stephen","People's Party - PPC","Parti populaire - PPC",N,N,3
59019,"Nanaimo--Ladysmith","Nanaimo--Ladysmith"," 2","Nanaimo",N,N,"",0,587,"Barron","","Lisa Marie","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,31
59019,"Nanaimo--Ladysmith","Nanaimo--Ladysmith"," 2","Nanaimo",N,N,"",0,587,"Corfield","","Michelle","Liberal","Libéral",N,N,60
59019,"Nanaimo--Ladysmith","Nanaimo--Ladysmith"," 2","Nanaimo",N,N,"",0,587,"Kronis","","Tamara","Conservative","Conservateur",N,Y,43
59019,"Nanaimo--Ladysmith","Nanaimo--Ladysmith"," 2","Nanaimo",N,N,"",0,587,"Manly","","Paul","Green Party","Parti Vert",N,N,22
59019,"Nanaimo--Ladysmith","Nanaimo--Ladysmith"," 2","Nanaimo",N,N,"",0,587,"Welton","","Stephen","People's Party - PPC","Parti populaire - PPC",N,N,0
