Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Division Number/Numéro de section de vote,Polling Division Name/Nom de section de vote,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Combined with No./Résultats combinés à ceux du n°,Rejected Ballots for poll/Bulletins rejetés du bureau,Electors for poll/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Vote Count/Votes du candidat
35006,"Bay of Quinte","Bay of Quinte"," 1","Belleville",N,N,"",0,565,"Charlton","","Erica","Green Party","Parti Vert",N,N,0
35006,"Bay of Quinte","Bay of Quinte"," 1","Belleville",N,N,"",0,565,"Crothers","","Kate","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,9
35006,"Bay of Quinte","Bay of Quinte"," 1","Belleville",N,N,"",0,565,"Malette","","Chris","Liberal","Libéral",N,Y,59
35006,"Bay of Quinte","Bay of Quinte"," 1","Belleville",N,N,"",0,565,"Williams","","Ryan","Conservative","Conservateur",Y,N,92
35006,"Bay of Quinte","Bay of Quinte"," 2","Belleville",N,N,"",1,558,"Charlton","","Erica","Green Party","Parti Vert",N,N,2
35006,"Bay of Quinte","Bay of Quinte"," 2","Belleville",N,N,"",1,558,"Crothers","","Kate","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,9
35006,"Bay of Quinte","Bay of Quinte"," 2","Belleville",N,N,"",1,558,"Malette","","Chris","Liberal","Libéral",N,Y,70
35006,"Bay of Quinte","Bay of Quinte"," 2","Belleville",N,N,"",1,558,"Williams","","Ryan","Conservative","Conservateur",Y,N,68
35006,"Bay of Quinte","Bay of Quinte"," 3","Belleville",N,N,"",0,523,"Charlton","","Erica","Green Party","Parti Vert",N,N,2
35006,"Bay of Quinte","Bay of Quinte"," 3","Belleville",N,N,"",0,523,"Crothers","","Kate","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,10
35006,"Bay of Quinte","Bay of Quinte"," 3","Belleville",N,N,"",0,523,"Malette","","Chris","Liberal","Libéral",N,Y,55
35006,"Bay of Quinte","Bay of Quinte"," 3","Belleville",N,N,"",0,523,"Williams","","Ryan","Conservative","Conservateur",Y,N,68
35006,"Bay of Quinte","Bay of Quinte"," 4","Quinte West",N,N,"",1,449,"Charlton","","Erica","Green Party","Parti Vert",N,N,6
35006,"Bay of Quinte","Bay of Quinte"," 4","Quinte West",N,N,"",1,449,"Crothers","","Kate","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,8
35006,"Bay of Quinte","Bay of Quinte"," 4","Quinte West",N,N,"",1,449,"Malette","","Chris","Liberal","Libéral",N,Y,56
35006,"Bay of Quinte","Bay of Quinte"," 4","Quinte West",N,N,"",1,449,"Williams","","Ryan","Conservative","Conservateur",Y,N,115
35006,"Bay of Quinte","Bay of Quinte"," 5","Quinte West",N,N,"",1,536,"Charlton","","Erica","Green Party","Parti Vert",N,N,2
35006,"Bay of Quinte","Bay of Quinte"," 5","Quinte West",N,N,"",1,536,"Crothers","","Kate","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,7
35006,"Bay of Quinte","Bay of Quinte"," 5","Quinte West",N,N,"",1,536,"Malette","","Chris","Liberal","Libéral",N,Y,62
35006,"Bay of Quinte","Bay of Quinte"," 5","Quinte West",N,N,"",1,536,"Williams","","Ryan","Conservative","Conservateur",Y,N,109
35006,"Bay of Quinte","Bay of Quinte"," 6","Quinte West",N,N,"",1,496,"Charlton","","Erica","Green Party","Parti Vert",N,N,7
35006,"Bay of Quinte","Bay of Quinte"," 6","Quinte West",N,N,"",1,496,"Crothers","","Kate","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,9
35006,"Bay of Quinte","Bay of Quinte"," 6","Quinte West",N,N,"",1,496,"Malette","","Chris","Liberal","Libéral",N,Y,69
35006,"Bay of Quinte","Bay of Quinte"," 6","Quinte West",N,N,"",1,496,"Williams","","Ryan","Conservative","Conservateur",Y,N,132
35006,"Bay of Quinte","Bay of Quinte"," 7","Belleville",N,N,"",0,472,"Charlton","","Erica","Green Party","Parti Vert",N,N,1
35006,"Bay of Quinte","Bay of Quinte"," 7","Belleville",N,N,"",0,472,"Crothers","","Kate","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,1
35006,"Bay of Quinte","Bay of Quinte"," 7","Belleville",N,N,"",0,472,"Malette","","Chris","Liberal","Libéral",N,Y,112
35006,"Bay of Quinte","Bay of Quinte"," 7","Belleville",N,N,"",0,472,"Williams","","Ryan","Conservative","Conservateur",Y,N,86
35006,"Bay of Quinte","Bay of Quinte"," 8","Belleville",N,N,"",2,425,"Charlton","","Erica","Green Party","Parti Vert",N,N,3
35006,"Bay of Quinte","Bay of Quinte"," 8","Belleville",N,N,"",2,425,"Crothers","","Kate","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,9
