Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Division Number/Numéro de section de vote,Polling Division Name/Nom de section de vote,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Combined with No./Résultats combinés à ceux du n°,Rejected Ballots for poll/Bulletins rejetés du bureau,Electors for poll/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Vote Count/Votes du candidat
35009,"Brampton Centre","Brampton-Centre"," 1","Brampton",N,N,"",0,441,"Boodhai","","Anil","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
35009,"Brampton Centre","Brampton-Centre"," 1","Brampton",N,N,"",0,441,"Chahal","","Taran","Conservative","Conservateur",N,N,72
35009,"Brampton Centre","Brampton-Centre"," 1","Brampton",N,N,"",0,441,"Hundal","","Harsimran Kaur","People's Party - PPC","Parti populaire - PPC",N,N,0
35009,"Brampton Centre","Brampton-Centre"," 1","Brampton",N,N,"",0,441,"Nazir","","Taha","Centrist","Centriste",N,N,0
35009,"Brampton Centre","Brampton-Centre"," 1","Brampton",N,N,"",0,441,"Shaver","","Ray","Green Party","Parti Vert",N,N,0
35009,"Brampton Centre","Brampton-Centre"," 1","Brampton",N,N,"",0,441,"Sodhi","","Amandeep","Liberal","Libéral",N,Y,77
35009,"Brampton Centre","Brampton-Centre"," 2","Brampton",N,N,"",1,415,"Boodhai","","Anil","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,3
35009,"Brampton Centre","Brampton-Centre"," 2","Brampton",N,N,"",1,415,"Chahal","","Taran","Conservative","Conservateur",N,N,72
35009,"Brampton Centre","Brampton-Centre"," 2","Brampton",N,N,"",1,415,"Hundal","","Harsimran Kaur","People's Party - PPC","Parti populaire - PPC",N,N,0
35009,"Brampton Centre","Brampton-Centre"," 2","Brampton",N,N,"",1,415,"Nazir","","Taha","Centrist","Centriste",N,N,0
35009,"Brampton Centre","Brampton-Centre"," 2","Brampton",N,N,"",1,415,"Shaver","","Ray","Green Party","Parti Vert",N,N,0
35009,"Brampton Centre","Brampton-Centre"," 2","Brampton",N,N,"",1,415,"Sodhi","","Amandeep","Liberal","Libéral",N,Y,64
35009,"Brampton Centre","Brampton-Centre"," 3","Brampton",N,N,"",0,493,"Boodhai","","Anil","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,3
35009,"Brampton Centre","Brampton-Centre"," 3","Brampton",N,N,"",0,493,"Chahal","","Taran","Conservative","Conservateur",N,N,81
35009,"Brampton Centre","Brampton-Centre"," 3","Brampton",N,N,"",0,493,"Hundal","","Harsimran Kaur","People's Party - PPC","Parti populaire - PPC",N,N,1
35009,"Brampton Centre","Brampton-Centre"," 3","Brampton",N,N,"",0,493,"Nazir","","Taha","Centrist","Centriste",N,N,0
35009,"Brampton Centre","Brampton-Centre"," 3","Brampton",N,N,"",0,493,"Shaver","","Ray","Green Party","Parti Vert",N,N,3
35009,"Brampton Centre","Brampton-Centre"," 3","Brampton",N,N,"",0,493,"Sodhi","","Amandeep","Liberal","Libéral",N,Y,83
35009,"Brampton Centre","Brampton-Centre"," 4","Brampton",N,N,"",2,423,"Boodhai","","Anil","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,5
35009,"Brampton Centre","Brampton-Centre"," 4","Brampton",N,N,"",2,423,"Chahal","","Taran","Conservative","Conservateur",N,N,64
35009,"Brampton Centre","Brampton-Centre"," 4","Brampton",N,N,"",2,423,"Hundal","","Harsimran Kaur","People's Party - PPC","Parti populaire - PPC",N,N,1
35009,"Brampton Centre","Brampton-Centre"," 4","Brampton",N,N,"",2,423,"Nazir","","Taha","Centrist","Centriste",N,N,0
35009,"Brampton Centre","Brampton-Centre"," 4","Brampton",N,N,"",2,423,"Shaver","","Ray","Green Party","Parti Vert",N,N,0
35009,"Brampton Centre","Brampton-Centre"," 4","Brampton",N,N,"",2,423,"Sodhi","","Amandeep","Liberal","Libéral",N,Y,72
35009,"Brampton Centre","Brampton-Centre"," 5","Brampton",N,N,"",1,425,"Boodhai","","Anil","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
35009,"Brampton Centre","Brampton-Centre"," 5","Brampton",N,N,"",1,425,"Chahal","","Taran","Conservative","Conservateur",N,N,116
35009,"Brampton Centre","Brampton-Centre"," 5","Brampton",N,N,"",1,425,"Hundal","","Harsimran Kaur","People's Party - PPC","Parti populaire - PPC",N,N,1
35009,"Brampton Centre","Brampton-Centre"," 5","Brampton",N,N,"",1,425,"Nazir","","Taha","Centrist","Centriste",N,N,1
35009,"Brampton Centre","Brampton-Centre"," 5","Brampton",N,N,"",1,425,"Shaver","","Ray","Green Party","Parti Vert",N,N,2
