Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Division Number/Numéro de section de vote,Polling Division Name/Nom de section de vote,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Combined with No./Résultats combinés à ceux du n°,Rejected Ballots for poll/Bulletins rejetés du bureau,Electors for poll/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Vote Count/Votes du candidat
59020,"New Westminster--Burnaby--Maillardville","New Westminster--Burnaby--Maillardville"," 1","Burnaby",N,N,"",1,512,"Julian","","Peter","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,45
59020,"New Westminster--Burnaby--Maillardville","New Westminster--Burnaby--Maillardville"," 1","Burnaby",N,N,"",1,512,"Panchi","","Indy","Conservative","Conservateur",N,N,62
59020,"New Westminster--Burnaby--Maillardville","New Westminster--Burnaby--Maillardville"," 1","Burnaby",N,N,"",1,512,"Sawatzky","","Jake","Liberal","Libéral",N,Y,71
59020,"New Westminster--Burnaby--Maillardville","New Westminster--Burnaby--Maillardville"," 1","Burnaby",N,N,"",1,512,"Shushtarian","","Tara","Green Party","Parti Vert",N,N,2
59020,"New Westminster--Burnaby--Maillardville","New Westminster--Burnaby--Maillardville"," 1","Burnaby",N,N,"",1,512,"Singh","","Lourence Almonte","Independent","Indépendant(e)",N,N,0
59020,"New Westminster--Burnaby--Maillardville","New Westminster--Burnaby--Maillardville"," 2","Burnaby",N,N,"",3,672,"Julian","","Peter","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,67
59020,"New Westminster--Burnaby--Maillardville","New Westminster--Burnaby--Maillardville"," 2","Burnaby",N,N,"",3,672,"Panchi","","Indy","Conservative","Conservateur",N,N,90
59020,"New Westminster--Burnaby--Maillardville","New Westminster--Burnaby--Maillardville"," 2","Burnaby",N,N,"",3,672,"Sawatzky","","Jake","Liberal","Libéral",N,Y,67
59020,"New Westminster--Burnaby--Maillardville","New Westminster--Burnaby--Maillardville"," 2","Burnaby",N,N,"",3,672,"Shushtarian","","Tara","Green Party","Parti Vert",N,N,2
59020,"New Westminster--Burnaby--Maillardville","New Westminster--Burnaby--Maillardville"," 2","Burnaby",N,N,"",3,672,"Singh","","Lourence Almonte","Independent","Indépendant(e)",N,N,1
59020,"New Westminster--Burnaby--Maillardville","New Westminster--Burnaby--Maillardville"," 3","Burnaby",N,N,"",1,491,"Julian","","Peter","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,44
59020,"New Westminster--Burnaby--Maillardville","New Westminster--Burnaby--Maillardville"," 3","Burnaby",N,N,"",1,491,"Panchi","","Indy","Conservative","Conservateur",N,N,61
59020,"New Westminster--Burnaby--Maillardville","New Westminster--Burnaby--Maillardville"," 3","Burnaby",N,N,"",1,491,"Sawatzky","","Jake","Liberal","Libéral",N,Y,77
59020,"New Westminster--Burnaby--Maillardville","New Westminster--Burnaby--Maillardville"," 3","Burnaby",N,N,"",1,491,"Shushtarian","","Tara","Green Party","Parti Vert",N,N,2
59020,"New Westminster--Burnaby--Maillardville","New Westminster--Burnaby--Maillardville"," 3","Burnaby",N,N,"",1,491,"Singh","","Lourence Almonte","Independent","Indépendant(e)",N,N,0
59020,"New Westminster--Burnaby--Maillardville","New Westminster--Burnaby--Maillardville"," 4","Burnaby",N,N,"",1,454,"Julian","","Peter","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,28
59020,"New Westminster--Burnaby--Maillardville","New Westminster--Burnaby--Maillardville"," 4","Burnaby",N,N,"",1,454,"Panchi","","Indy","Conservative","Conservateur",N,N,78
59020,"New Westminster--Burnaby--Maillardville","New Westminster--Burnaby--Maillardville"," 4","Burnaby",N,N,"",1,454,"Sawatzky","","Jake","Liberal","Libéral",N,Y,46
59020,"New Westminster--Burnaby--Maillardville","New Westminster--Burnaby--Maillardville"," 4","Burnaby",N,N,"",1,454,"Shushtarian","","Tara","Green Party","Parti Vert",N,N,1
59020,"New Westminster--Burnaby--Maillardville","New Westminster--Burnaby--Maillardville"," 4","Burnaby",N,N,"",1,454,"Singh","","Lourence Almonte","Independent","Indépendant(e)",N,N,1
59020,"New Westminster--Burnaby--Maillardville","New Westminster--Burnaby--Maillardville"," 5","Burnaby",N,N,"",0,504,"Julian","","Peter","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,62
59020,"New Westminster--Burnaby--Maillardville","New Westminster--Burnaby--Maillardville"," 5","Burnaby",N,N,"",0,504,"Panchi","","Indy","Conservative","Conservateur",N,N,69
59020,"New Westminster--Burnaby--Maillardville","New Westminster--Burnaby--Maillardville"," 5","Burnaby",N,N,"",0,504,"Sawatzky","","Jake","Liberal","Libéral",N,Y,62
59020,"New Westminster--Burnaby--Maillardville","New Westminster--Burnaby--Maillardville"," 5","Burnaby",N,N,"",0,504,"Shushtarian","","Tara","Green Party","Parti Vert",N,N,3
59020,"New Westminster--Burnaby--Maillardville","New Westminster--Burnaby--Maillardville"," 5","Burnaby",N,N,"",0,504,"Singh","","Lourence Almonte","Independent","Indépendant(e)",N,N,0
59020,"New Westminster--Burnaby--Maillardville","New Westminster--Burnaby--Maillardville"," 6","Burnaby",N,N,"",1,613,"Julian","","Peter","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,54
59020,"New Westminster--Burnaby--Maillardville","New Westminster--Burnaby--Maillardville"," 6","Burnaby",N,N,"",1,613,"Panchi","","Indy","Conservative","Conservateur",N,N,63
59020,"New Westminster--Burnaby--Maillardville","New Westminster--Burnaby--Maillardville"," 6","Burnaby",N,N,"",1,613,"Sawatzky","","Jake","Liberal","Libéral",N,Y,67
59020,"New Westminster--Burnaby--Maillardville","New Westminster--Burnaby--Maillardville"," 6","Burnaby",N,N,"",1,613,"Shushtarian","","Tara","Green Party","Parti Vert",N,N,4
