Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Division Number/Numéro de section de vote,Polling Division Name/Nom de section de vote,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Combined with No./Résultats combinés à ceux du n°,Rejected Ballots for poll/Bulletins rejetés du bureau,Electors for poll/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Vote Count/Votes du candidat
59026,"Prince George--Peace River--Northern Rockies","Prince George--Peace River--Northern Rockies"," 1","Toad River",N,N,"2",0,48,"Forbes","","Mary","Green Party","Parti Vert",N,N,0
59026,"Prince George--Peace River--Northern Rockies","Prince George--Peace River--Northern Rockies"," 1","Toad River",N,N,"2",0,48,"Longley","","Cory Grizz","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
59026,"Prince George--Peace River--Northern Rockies","Prince George--Peace River--Northern Rockies"," 1","Toad River",N,N,"2",0,48,"Njenga","","Peter","Liberal","Libéral",N,N,0
59026,"Prince George--Peace River--Northern Rockies","Prince George--Peace River--Northern Rockies"," 1","Toad River",N,N,"2",0,48,"Watson","","David","People's Party - PPC","Parti populaire - PPC",N,N,0
59026,"Prince George--Peace River--Northern Rockies","Prince George--Peace River--Northern Rockies"," 1","Toad River",N,N,"2",0,48,"Zimmer","","Bob","Conservative","Conservateur",Y,Y,0
59026,"Prince George--Peace River--Northern Rockies","Prince George--Peace River--Northern Rockies"," 2","Fort Nelson",N,N,"",0,530,"Forbes","","Mary","Green Party","Parti Vert",N,N,5
59026,"Prince George--Peace River--Northern Rockies","Prince George--Peace River--Northern Rockies"," 2","Fort Nelson",N,N,"",0,530,"Longley","","Cory Grizz","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,6
59026,"Prince George--Peace River--Northern Rockies","Prince George--Peace River--Northern Rockies"," 2","Fort Nelson",N,N,"",0,530,"Njenga","","Peter","Liberal","Libéral",N,N,17
59026,"Prince George--Peace River--Northern Rockies","Prince George--Peace River--Northern Rockies"," 2","Fort Nelson",N,N,"",0,530,"Watson","","David","People's Party - PPC","Parti populaire - PPC",N,N,5
59026,"Prince George--Peace River--Northern Rockies","Prince George--Peace River--Northern Rockies"," 2","Fort Nelson",N,N,"",0,530,"Zimmer","","Bob","Conservative","Conservateur",Y,Y,143
59026,"Prince George--Peace River--Northern Rockies","Prince George--Peace River--Northern Rockies"," 3A","Fort Nelson",N,N,"",0,533,"Forbes","","Mary","Green Party","Parti Vert",N,N,0
59026,"Prince George--Peace River--Northern Rockies","Prince George--Peace River--Northern Rockies"," 3A","Fort Nelson",N,N,"",0,533,"Longley","","Cory Grizz","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,6
59026,"Prince George--Peace River--Northern Rockies","Prince George--Peace River--Northern Rockies"," 3A","Fort Nelson",N,N,"",0,533,"Njenga","","Peter","Liberal","Libéral",N,N,16
59026,"Prince George--Peace River--Northern Rockies","Prince George--Peace River--Northern Rockies"," 3A","Fort Nelson",N,N,"",0,533,"Watson","","David","People's Party - PPC","Parti populaire - PPC",N,N,3
59026,"Prince George--Peace River--Northern Rockies","Prince George--Peace River--Northern Rockies"," 3A","Fort Nelson",N,N,"",0,533,"Zimmer","","Bob","Conservative","Conservateur",Y,Y,152
59026,"Prince George--Peace River--Northern Rockies","Prince George--Peace River--Northern Rockies"," 3B","Fort Nelson",N,N,"",0,10,"Forbes","","Mary","Green Party","Parti Vert",N,N,0
59026,"Prince George--Peace River--Northern Rockies","Prince George--Peace River--Northern Rockies"," 3B","Fort Nelson",N,N,"",0,10,"Longley","","Cory Grizz","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,1
59026,"Prince George--Peace River--Northern Rockies","Prince George--Peace River--Northern Rockies"," 3B","Fort Nelson",N,N,"",0,10,"Njenga","","Peter","Liberal","Libéral",N,N,1
59026,"Prince George--Peace River--Northern Rockies","Prince George--Peace River--Northern Rockies"," 3B","Fort Nelson",N,N,"",0,10,"Watson","","David","People's Party - PPC","Parti populaire - PPC",N,N,0
59026,"Prince George--Peace River--Northern Rockies","Prince George--Peace River--Northern Rockies"," 3B","Fort Nelson",N,N,"",0,10,"Zimmer","","Bob","Conservative","Conservateur",Y,Y,10
59026,"Prince George--Peace River--Northern Rockies","Prince George--Peace River--Northern Rockies"," 4","Northern Rockies",N,N,"",0,521,"Forbes","","Mary","Green Party","Parti Vert",N,N,5
59026,"Prince George--Peace River--Northern Rockies","Prince George--Peace River--Northern Rockies"," 4","Northern Rockies",N,N,"",0,521,"Longley","","Cory Grizz","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,5
59026,"Prince George--Peace River--Northern Rockies","Prince George--Peace River--Northern Rockies"," 4","Northern Rockies",N,N,"",0,521,"Njenga","","Peter","Liberal","Libéral",N,N,21
59026,"Prince George--Peace River--Northern Rockies","Prince George--Peace River--Northern Rockies"," 4","Northern Rockies",N,N,"",0,521,"Watson","","David","People's Party - PPC","Parti populaire - PPC",N,N,0
59026,"Prince George--Peace River--Northern Rockies","Prince George--Peace River--Northern Rockies"," 4","Northern Rockies",N,N,"",0,521,"Zimmer","","Bob","Conservative","Conservateur",Y,Y,138
59026,"Prince George--Peace River--Northern Rockies","Prince George--Peace River--Northern Rockies"," 5","Northern Rockies",N,N,"",2,537,"Forbes","","Mary","Green Party","Parti Vert",N,N,2
59026,"Prince George--Peace River--Northern Rockies","Prince George--Peace River--Northern Rockies"," 5","Northern Rockies",N,N,"",2,537,"Longley","","Cory Grizz","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,7
59026,"Prince George--Peace River--Northern Rockies","Prince George--Peace River--Northern Rockies"," 5","Northern Rockies",N,N,"",2,537,"Njenga","","Peter","Liberal","Libéral",N,N,20
59026,"Prince George--Peace River--Northern Rockies","Prince George--Peace River--Northern Rockies"," 5","Northern Rockies",N,N,"",2,537,"Watson","","David","People's Party - PPC","Parti populaire - PPC",N,N,4
59026,"Prince George--Peace River--Northern Rockies","Prince George--Peace River--Northern Rockies"," 5","Northern Rockies",N,N,"",2,537,"Zimmer","","Bob","Conservative","Conservateur",Y,Y,129
59026,"Prince George--Peace River--Northern Rockies","Prince George--Peace River--Northern Rockies"," 6","Fort Nelson",N,N,"",0,404,"Forbes","","Mary","Green Party","Parti Vert",N,N,1
59026,"Prince George--Peace River--Northern Rockies","Prince George--Peace River--Northern Rockies"," 6","Fort Nelson",N,N,"",0,404,"Longley","","Cory Grizz","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,5
59026,"Prince George--Peace River--Northern Rockies","Prince George--Peace River--Northern Rockies"," 6","Fort Nelson",N,N,"",0,404,"Njenga","","Peter","Liberal","Libéral",N,N,14
59026,"Prince George--Peace River--Northern Rockies","Prince George--Peace River--Northern Rockies"," 6","Fort Nelson",N,N,"",0,404,"Watson","","David","People's Party - PPC","Parti populaire - PPC",N,N,2
59026,"Prince George--Peace River--Northern Rockies","Prince George--Peace River--Northern Rockies"," 6","Fort Nelson",N,N,"",0,404,"Zimmer","","Bob","Conservative","Conservateur",Y,Y,95
59026,"Prince George--Peace River--Northern Rockies","Prince George--Peace River--Northern Rockies"," 7","Fort Nelson",N,N,"",0,312,"Forbes","","Mary","Green Party","Parti Vert",N,N,1
