Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Division Number/Numéro de section de vote,Polling Division Name/Nom de section de vote,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Combined with No./Résultats combinés à ceux du n°,Rejected Ballots for poll/Bulletins rejetés du bureau,Electors for poll/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Vote Count/Votes du candidat
48029,"Lethbridge","Lethbridge"," 1","Barons",N,N,"",0,478,"Murray","","Amber","Green Party","Parti Vert",N,N,1
48029,"Lethbridge","Lethbridge"," 1","Barons",N,N,"",0,478,"Piedalue","","Clara","People's Party - PPC","Parti populaire - PPC",N,N,10
48029,"Lethbridge","Lethbridge"," 1","Barons",N,N,"",0,478,"Slingerland","","Marc","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,5
48029,"Lethbridge","Lethbridge"," 1","Barons",N,N,"",0,478,"Spearman","","Chris","Liberal","Libéral",N,N,35
48029,"Lethbridge","Lethbridge"," 1","Barons",N,N,"",0,478,"Svoboda","","Nathan","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,6
48029,"Lethbridge","Lethbridge"," 1","Barons",N,N,"",0,478,"Thomas","","Rachael","Conservative","Conservateur",N,Y,177
48029,"Lethbridge","Lethbridge"," 2","Turin",N,N,"",0,331,"Murray","","Amber","Green Party","Parti Vert",N,N,0
48029,"Lethbridge","Lethbridge"," 2","Turin",N,N,"",0,331,"Piedalue","","Clara","People's Party - PPC","Parti populaire - PPC",N,N,1
48029,"Lethbridge","Lethbridge"," 2","Turin",N,N,"",0,331,"Slingerland","","Marc","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,13
48029,"Lethbridge","Lethbridge"," 2","Turin",N,N,"",0,331,"Spearman","","Chris","Liberal","Libéral",N,N,16
48029,"Lethbridge","Lethbridge"," 2","Turin",N,N,"",0,331,"Svoboda","","Nathan","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
48029,"Lethbridge","Lethbridge"," 2","Turin",N,N,"",0,331,"Thomas","","Rachael","Conservative","Conservateur",N,Y,98
48029,"Lethbridge","Lethbridge"," 3","Iron Springs",N,N,"",0,347,"Murray","","Amber","Green Party","Parti Vert",N,N,1
48029,"Lethbridge","Lethbridge"," 3","Iron Springs",N,N,"",0,347,"Piedalue","","Clara","People's Party - PPC","Parti populaire - PPC",N,N,0
48029,"Lethbridge","Lethbridge"," 3","Iron Springs",N,N,"",0,347,"Slingerland","","Marc","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,22
48029,"Lethbridge","Lethbridge"," 3","Iron Springs",N,N,"",0,347,"Spearman","","Chris","Liberal","Libéral",N,N,3
48029,"Lethbridge","Lethbridge"," 3","Iron Springs",N,N,"",0,347,"Svoboda","","Nathan","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
48029,"Lethbridge","Lethbridge"," 3","Iron Springs",N,N,"",0,347,"Thomas","","Rachael","Conservative","Conservateur",N,Y,184
48029,"Lethbridge","Lethbridge"," 4","Nobleford",N,N,"",0,372,"Murray","","Amber","Green Party","Parti Vert",N,N,0
48029,"Lethbridge","Lethbridge"," 4","Nobleford",N,N,"",0,372,"Piedalue","","Clara","People's Party - PPC","Parti populaire - PPC",N,N,1
48029,"Lethbridge","Lethbridge"," 4","Nobleford",N,N,"",0,372,"Slingerland","","Marc","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,18
48029,"Lethbridge","Lethbridge"," 4","Nobleford",N,N,"",0,372,"Spearman","","Chris","Liberal","Libéral",N,N,16
48029,"Lethbridge","Lethbridge"," 4","Nobleford",N,N,"",0,372,"Svoboda","","Nathan","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
48029,"Lethbridge","Lethbridge"," 4","Nobleford",N,N,"",0,372,"Thomas","","Rachael","Conservative","Conservateur",N,Y,162
48029,"Lethbridge","Lethbridge"," 5","Nobleford",N,N,"",0,410,"Murray","","Amber","Green Party","Parti Vert",N,N,1
48029,"Lethbridge","Lethbridge"," 5","Nobleford",N,N,"",0,410,"Piedalue","","Clara","People's Party - PPC","Parti populaire - PPC",N,N,2
48029,"Lethbridge","Lethbridge"," 5","Nobleford",N,N,"",0,410,"Slingerland","","Marc","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,37
48029,"Lethbridge","Lethbridge"," 5","Nobleford",N,N,"",0,410,"Spearman","","Chris","Liberal","Libéral",N,N,20
48029,"Lethbridge","Lethbridge"," 5","Nobleford",N,N,"",0,410,"Svoboda","","Nathan","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,4
48029,"Lethbridge","Lethbridge"," 5","Nobleford",N,N,"",0,410,"Thomas","","Rachael","Conservative","Conservateur",N,Y,201
48029,"Lethbridge","Lethbridge"," 6","Nobleford",N,N,"",0,375,"Murray","","Amber","Green Party","Parti Vert",N,N,0
48029,"Lethbridge","Lethbridge"," 6","Nobleford",N,N,"",0,375,"Piedalue","","Clara","People's Party - PPC","Parti populaire - PPC",N,N,0
48029,"Lethbridge","Lethbridge"," 6","Nobleford",N,N,"",0,375,"Slingerland","","Marc","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,11
48029,"Lethbridge","Lethbridge"," 6","Nobleford",N,N,"",0,375,"Spearman","","Chris","Liberal","Libéral",N,N,28
48029,"Lethbridge","Lethbridge"," 6","Nobleford",N,N,"",0,375,"Svoboda","","Nathan","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,1
48029,"Lethbridge","Lethbridge"," 6","Nobleford",N,N,"",0,375,"Thomas","","Rachael","Conservative","Conservateur",N,Y,202
48029,"Lethbridge","Lethbridge"," 7","Picture Butte",N,N,"",0,304,"Murray","","Amber","Green Party","Parti Vert",N,N,0
48029,"Lethbridge","Lethbridge"," 7","Picture Butte",N,N,"",0,304,"Piedalue","","Clara","People's Party - PPC","Parti populaire - PPC",N,N,0
48029,"Lethbridge","Lethbridge"," 7","Picture Butte",N,N,"",0,304,"Slingerland","","Marc","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,39
48029,"Lethbridge","Lethbridge"," 7","Picture Butte",N,N,"",0,304,"Spearman","","Chris","Liberal","Libéral",N,N,10
48029,"Lethbridge","Lethbridge"," 7","Picture Butte",N,N,"",0,304,"Svoboda","","Nathan","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
48029,"Lethbridge","Lethbridge"," 7","Picture Butte",N,N,"",0,304,"Thomas","","Rachael","Conservative","Conservateur",N,Y,125
48029,"Lethbridge","Lethbridge"," 8","Picture Butte",N,N,"",0,352,"Murray","","Amber","Green Party","Parti Vert",N,N,1
48029,"Lethbridge","Lethbridge"," 8","Picture Butte",N,N,"",0,352,"Piedalue","","Clara","People's Party - PPC","Parti populaire - PPC",N,N,1
48029,"Lethbridge","Lethbridge"," 8","Picture Butte",N,N,"",0,352,"Slingerland","","Marc","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,15
48029,"Lethbridge","Lethbridge"," 8","Picture Butte",N,N,"",0,352,"Spearman","","Chris","Liberal","Libéral",N,N,18
48029,"Lethbridge","Lethbridge"," 8","Picture Butte",N,N,"",0,352,"Svoboda","","Nathan","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,4
48029,"Lethbridge","Lethbridge"," 8","Picture Butte",N,N,"",0,352,"Thomas","","Rachael","Conservative","Conservateur",N,Y,143
48029,"Lethbridge","Lethbridge"," 9","Picture Butte",N,N,"",0,349,"Murray","","Amber","Green Party","Parti Vert",N,N,0
48029,"Lethbridge","Lethbridge"," 9","Picture Butte",N,N,"",0,349,"Piedalue","","Clara","People's Party - PPC","Parti populaire - PPC",N,N,2
48029,"Lethbridge","Lethbridge"," 9","Picture Butte",N,N,"",0,349,"Slingerland","","Marc","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,10
48029,"Lethbridge","Lethbridge"," 9","Picture Butte",N,N,"",0,349,"Spearman","","Chris","Liberal","Libéral",N,N,13
48029,"Lethbridge","Lethbridge"," 9","Picture Butte",N,N,"",0,349,"Svoboda","","Nathan","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,4
48029,"Lethbridge","Lethbridge"," 9","Picture Butte",N,N,"",0,349,"Thomas","","Rachael","Conservative","Conservateur",N,Y,119
48029,"Lethbridge","Lethbridge"," 10","Picture Butte",N,N,"",0,338,"Murray","","Amber","Green Party","Parti Vert",N,N,1
48029,"Lethbridge","Lethbridge"," 10","Picture Butte",N,N,"",0,338,"Piedalue","","Clara","People's Party - PPC","Parti populaire - PPC",N,N,0
48029,"Lethbridge","Lethbridge"," 10","Picture Butte",N,N,"",0,338,"Slingerland","","Marc","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,10
48029,"Lethbridge","Lethbridge"," 10","Picture Butte",N,N,"",0,338,"Spearman","","Chris","Liberal","Libéral",N,N,10
48029,"Lethbridge","Lethbridge"," 10","Picture Butte",N,N,"",0,338,"Svoboda","","Nathan","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
48029,"Lethbridge","Lethbridge"," 10","Picture Butte",N,N,"",0,338,"Thomas","","Rachael","Conservative","Conservateur",N,Y,110
48029,"Lethbridge","Lethbridge"," 11","Picture Butte",N,N,"",0,332,"Murray","","Amber","Green Party","Parti Vert",N,N,1
48029,"Lethbridge","Lethbridge"," 11","Picture Butte",N,N,"",0,332,"Piedalue","","Clara","People's Party - PPC","Parti populaire - PPC",N,N,0
48029,"Lethbridge","Lethbridge"," 11","Picture Butte",N,N,"",0,332,"Slingerland","","Marc","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,25
48029,"Lethbridge","Lethbridge"," 11","Picture Butte",N,N,"",0,332,"Spearman","","Chris","Liberal","Libéral",N,N,11
48029,"Lethbridge","Lethbridge"," 11","Picture Butte",N,N,"",0,332,"Svoboda","","Nathan","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
48029,"Lethbridge","Lethbridge"," 11","Picture Butte",N,N,"",0,332,"Thomas","","Rachael","Conservative","Conservateur",N,Y,95
48029,"Lethbridge","Lethbridge"," 12","Monarch",N,N,"",0,470,"Murray","","Amber","Green Party","Parti Vert",N,N,2
48029,"Lethbridge","Lethbridge"," 12","Monarch",N,N,"",0,470,"Piedalue","","Clara","People's Party - PPC","Parti populaire - PPC",N,N,2
48029,"Lethbridge","Lethbridge"," 12","Monarch",N,N,"",0,470,"Slingerland","","Marc","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,37
48029,"Lethbridge","Lethbridge"," 12","Monarch",N,N,"",0,470,"Spearman","","Chris","Liberal","Libéral",N,N,33
48029,"Lethbridge","Lethbridge"," 12","Monarch",N,N,"",0,470,"Svoboda","","Nathan","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
48029,"Lethbridge","Lethbridge"," 12","Monarch",N,N,"",0,470,"Thomas","","Rachael","Conservative","Conservateur",N,Y,255
48029,"Lethbridge","Lethbridge"," 13","Shaughnessy",N,N,"",0,230,"Murray","","Amber","Green Party","Parti Vert",N,N,2
48029,"Lethbridge","Lethbridge"," 13","Shaughnessy",N,N,"",0,230,"Piedalue","","Clara","People's Party - PPC","Parti populaire - PPC",N,N,0
48029,"Lethbridge","Lethbridge"," 13","Shaughnessy",N,N,"",0,230,"Slingerland","","Marc","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,15
48029,"Lethbridge","Lethbridge"," 13","Shaughnessy",N,N,"",0,230,"Spearman","","Chris","Liberal","Libéral",N,N,6
48029,"Lethbridge","Lethbridge"," 13","Shaughnessy",N,N,"",0,230,"Svoboda","","Nathan","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,1
48029,"Lethbridge","Lethbridge"," 13","Shaughnessy",N,N,"",0,230,"Thomas","","Rachael","Conservative","Conservateur",N,Y,87
48029,"Lethbridge","Lethbridge"," 14","Shaughnessy",N,N,"",2,419,"Murray","","Amber","Green Party","Parti Vert",N,N,1
48029,"Lethbridge","Lethbridge"," 14","Shaughnessy",N,N,"",2,419,"Piedalue","","Clara","People's Party - PPC","Parti populaire - PPC",N,N,1
48029,"Lethbridge","Lethbridge"," 14","Shaughnessy",N,N,"",2,419,"Slingerland","","Marc","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,13
48029,"Lethbridge","Lethbridge"," 14","Shaughnessy",N,N,"",2,419,"Spearman","","Chris","Liberal","Libéral",N,N,28
48029,"Lethbridge","Lethbridge"," 14","Shaughnessy",N,N,"",2,419,"Svoboda","","Nathan","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,4
48029,"Lethbridge","Lethbridge"," 14","Shaughnessy",N,N,"",2,419,"Thomas","","Rachael","Conservative","Conservateur",N,Y,95
48029,"Lethbridge","Lethbridge"," 15","Diamond City",N,N,"",0,367,"Murray","","Amber","Green Party","Parti Vert",N,N,0
48029,"Lethbridge","Lethbridge"," 15","Diamond City",N,N,"",0,367,"Piedalue","","Clara","People's Party - PPC","Parti populaire - PPC",N,N,0
48029,"Lethbridge","Lethbridge"," 15","Diamond City",N,N,"",0,367,"Slingerland","","Marc","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,18
48029,"Lethbridge","Lethbridge"," 15","Diamond City",N,N,"",0,367,"Spearman","","Chris","Liberal","Libéral",N,N,12
48029,"Lethbridge","Lethbridge"," 15","Diamond City",N,N,"",0,367,"Svoboda","","Nathan","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,3
48029,"Lethbridge","Lethbridge"," 15","Diamond City",N,N,"",0,367,"Thomas","","Rachael","Conservative","Conservateur",N,Y,110
48029,"Lethbridge","Lethbridge"," 16","Coalhurst",N,N,"",1,268,"Murray","","Amber","Green Party","Parti Vert",N,N,1
48029,"Lethbridge","Lethbridge"," 16","Coalhurst",N,N,"",1,268,"Piedalue","","Clara","People's Party - PPC","Parti populaire - PPC",N,N,1
48029,"Lethbridge","Lethbridge"," 16","Coalhurst",N,N,"",1,268,"Slingerland","","Marc","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,5
48029,"Lethbridge","Lethbridge"," 16","Coalhurst",N,N,"",1,268,"Spearman","","Chris","Liberal","Libéral",N,N,14
48029,"Lethbridge","Lethbridge"," 16","Coalhurst",N,N,"",1,268,"Svoboda","","Nathan","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,3
48029,"Lethbridge","Lethbridge"," 16","Coalhurst",N,N,"",1,268,"Thomas","","Rachael","Conservative","Conservateur",N,Y,75
48029,"Lethbridge","Lethbridge"," 17","Coalhurst",N,N,"",0,403,"Murray","","Amber","Green Party","Parti Vert",N,N,0
48029,"Lethbridge","Lethbridge"," 17","Coalhurst",N,N,"",0,403,"Piedalue","","Clara","People's Party - PPC","Parti populaire - PPC",N,N,1
48029,"Lethbridge","Lethbridge"," 17","Coalhurst",N,N,"",0,403,"Slingerland","","Marc","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,15
48029,"Lethbridge","Lethbridge"," 17","Coalhurst",N,N,"",0,403,"Spearman","","Chris","Liberal","Libéral",N,N,18
48029,"Lethbridge","Lethbridge"," 17","Coalhurst",N,N,"",0,403,"Svoboda","","Nathan","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,5
48029,"Lethbridge","Lethbridge"," 17","Coalhurst",N,N,"",0,403,"Thomas","","Rachael","Conservative","Conservateur",N,Y,114
48029,"Lethbridge","Lethbridge"," 18","Coalhurst",N,N,"",1,327,"Murray","","Amber","Green Party","Parti Vert",N,N,0
48029,"Lethbridge","Lethbridge"," 18","Coalhurst",N,N,"",1,327,"Piedalue","","Clara","People's Party - PPC","Parti populaire - PPC",N,N,1
48029,"Lethbridge","Lethbridge"," 18","Coalhurst",N,N,"",1,327,"Slingerland","","Marc","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,1
48029,"Lethbridge","Lethbridge"," 18","Coalhurst",N,N,"",1,327,"Spearman","","Chris","Liberal","Libéral",N,N,28
48029,"Lethbridge","Lethbridge"," 18","Coalhurst",N,N,"",1,327,"Svoboda","","Nathan","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,3
48029,"Lethbridge","Lethbridge"," 18","Coalhurst",N,N,"",1,327,"Thomas","","Rachael","Conservative","Conservateur",N,Y,100
48029,"Lethbridge","Lethbridge"," 19","Coalhurst",N,N,"",0,335,"Murray","","Amber","Green Party","Parti Vert",N,N,0
48029,"Lethbridge","Lethbridge"," 19","Coalhurst",N,N,"",0,335,"Piedalue","","Clara","People's Party - PPC","Parti populaire - PPC",N,N,0
48029,"Lethbridge","Lethbridge"," 19","Coalhurst",N,N,"",0,335,"Slingerland","","Marc","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,3
48029,"Lethbridge","Lethbridge"," 19","Coalhurst",N,N,"",0,335,"Spearman","","Chris","Liberal","Libéral",N,N,31
48029,"Lethbridge","Lethbridge"," 19","Coalhurst",N,N,"",0,335,"Svoboda","","Nathan","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,3
48029,"Lethbridge","Lethbridge"," 19","Coalhurst",N,N,"",0,335,"Thomas","","Rachael","Conservative","Conservateur",N,Y,81
48029,"Lethbridge","Lethbridge"," 20","Coalhurst",N,N,"",5,432,"Murray","","Amber","Green Party","Parti Vert",N,N,0
48029,"Lethbridge","Lethbridge"," 20","Coalhurst",N,N,"",5,432,"Piedalue","","Clara","People's Party - PPC","Parti populaire - PPC",N,N,0
48029,"Lethbridge","Lethbridge"," 20","Coalhurst",N,N,"",5,432,"Slingerland","","Marc","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,5
48029,"Lethbridge","Lethbridge"," 20","Coalhurst",N,N,"",5,432,"Spearman","","Chris","Liberal","Libéral",N,N,47
48029,"Lethbridge","Lethbridge"," 20","Coalhurst",N,N,"",5,432,"Svoboda","","Nathan","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,12
48029,"Lethbridge","Lethbridge"," 20","Coalhurst",N,N,"",5,432,"Thomas","","Rachael","Conservative","Conservateur",N,Y,118
