Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Division Number/Numéro de section de vote,Polling Division Name/Nom de section de vote,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Combined with No./Résultats combinés à ceux du n°,Rejected Ballots for poll/Bulletins rejetés du bureau,Electors for poll/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Vote Count/Votes du candidat
48004,"Calgary Centre","Calgary-Centre"," 1","Calgary",N,N,"",1,708,"Baldonado","","Jayden","Green Party","Parti Vert",N,N,2
48004,"Calgary Centre","Calgary-Centre"," 1","Calgary",N,N,"",1,708,"Fea","","Scott","Parti Rhinocéros Party","Parti Rhinocéros Party",N,N,1
48004,"Calgary Centre","Calgary-Centre"," 1","Calgary",N,N,"",1,708,"Hawley","","Robert","People's Party - PPC","Parti populaire - PPC",N,N,2
48004,"Calgary Centre","Calgary-Centre"," 1","Calgary",N,N,"",1,708,"Luhnau","","Lindsay","Liberal","Libéral",N,N,142
48004,"Calgary Centre","Calgary-Centre"," 1","Calgary",N,N,"",1,708,"McLean","","Greg","Conservative","Conservateur",Y,Y,151
48004,"Calgary Centre","Calgary-Centre"," 1","Calgary",N,N,"",1,708,"Shaw","","Beau","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,6
48004,"Calgary Centre","Calgary-Centre"," 2","Calgary",N,N,"",1,484,"Baldonado","","Jayden","Green Party","Parti Vert",N,N,2
48004,"Calgary Centre","Calgary-Centre"," 2","Calgary",N,N,"",1,484,"Fea","","Scott","Parti Rhinocéros Party","Parti Rhinocéros Party",N,N,0
48004,"Calgary Centre","Calgary-Centre"," 2","Calgary",N,N,"",1,484,"Hawley","","Robert","People's Party - PPC","Parti populaire - PPC",N,N,2
48004,"Calgary Centre","Calgary-Centre"," 2","Calgary",N,N,"",1,484,"Luhnau","","Lindsay","Liberal","Libéral",N,N,79
48004,"Calgary Centre","Calgary-Centre"," 2","Calgary",N,N,"",1,484,"McLean","","Greg","Conservative","Conservateur",Y,Y,91
48004,"Calgary Centre","Calgary-Centre"," 2","Calgary",N,N,"",1,484,"Shaw","","Beau","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,5
48004,"Calgary Centre","Calgary-Centre"," 3","Calgary",N,N,"",0,693,"Baldonado","","Jayden","Green Party","Parti Vert",N,N,3
48004,"Calgary Centre","Calgary-Centre"," 3","Calgary",N,N,"",0,693,"Fea","","Scott","Parti Rhinocéros Party","Parti Rhinocéros Party",N,N,1
48004,"Calgary Centre","Calgary-Centre"," 3","Calgary",N,N,"",0,693,"Hawley","","Robert","People's Party - PPC","Parti populaire - PPC",N,N,2
48004,"Calgary Centre","Calgary-Centre"," 3","Calgary",N,N,"",0,693,"Luhnau","","Lindsay","Liberal","Libéral",N,N,106
48004,"Calgary Centre","Calgary-Centre"," 3","Calgary",N,N,"",0,693,"McLean","","Greg","Conservative","Conservateur",Y,Y,128
48004,"Calgary Centre","Calgary-Centre"," 3","Calgary",N,N,"",0,693,"Shaw","","Beau","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,6
48004,"Calgary Centre","Calgary-Centre"," 4","Calgary",N,N,"",0,679,"Baldonado","","Jayden","Green Party","Parti Vert",N,N,1
48004,"Calgary Centre","Calgary-Centre"," 4","Calgary",N,N,"",0,679,"Fea","","Scott","Parti Rhinocéros Party","Parti Rhinocéros Party",N,N,0
48004,"Calgary Centre","Calgary-Centre"," 4","Calgary",N,N,"",0,679,"Hawley","","Robert","People's Party - PPC","Parti populaire - PPC",N,N,4
48004,"Calgary Centre","Calgary-Centre"," 4","Calgary",N,N,"",0,679,"Luhnau","","Lindsay","Liberal","Libéral",N,N,119
