Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Division Number/Numéro de section de vote,Polling Division Name/Nom de section de vote,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Combined with No./Résultats combinés à ceux du n°,Rejected Ballots for poll/Bulletins rejetés du bureau,Electors for poll/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Vote Count/Votes du candidat
24033,"Lac-Saint-Jean","Lac-Saint-Jean"," 1","Saint-Thomas-Didyme",N,N,"",1,376,"Blackburn","","Dave","Conservative","Conservateur",N,N,55
24033,"Lac-Saint-Jean","Lac-Saint-Jean"," 1","Saint-Thomas-Didyme",N,N,"",1,376,"Boily-Maltais","","Hugues","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,6
24033,"Lac-Saint-Jean","Lac-Saint-Jean"," 1","Saint-Thomas-Didyme",N,N,"",1,376,"Bouchard","","Lorie","People's Party - PPC","Parti populaire - PPC",N,N,3
24033,"Lac-Saint-Jean","Lac-Saint-Jean"," 1","Saint-Thomas-Didyme",N,N,"",1,376,"Brunelle-Duceppe","","Alexis","Bloc Québécois","Bloc Québécois",Y,Y,97
24033,"Lac-Saint-Jean","Lac-Saint-Jean"," 1","Saint-Thomas-Didyme",N,N,"",1,376,"Lemieux","","Denis","Liberal","Libéral",N,N,59
24033,"Lac-Saint-Jean","Lac-Saint-Jean"," 2","Saint-Thomas-Didyme",N,N,"",3,268,"Blackburn","","Dave","Conservative","Conservateur",N,N,37
24033,"Lac-Saint-Jean","Lac-Saint-Jean"," 2","Saint-Thomas-Didyme",N,N,"",3,268,"Boily-Maltais","","Hugues","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
24033,"Lac-Saint-Jean","Lac-Saint-Jean"," 2","Saint-Thomas-Didyme",N,N,"",3,268,"Bouchard","","Lorie","People's Party - PPC","Parti populaire - PPC",N,N,4
24033,"Lac-Saint-Jean","Lac-Saint-Jean"," 2","Saint-Thomas-Didyme",N,N,"",3,268,"Brunelle-Duceppe","","Alexis","Bloc Québécois","Bloc Québécois",Y,Y,73
24033,"Lac-Saint-Jean","Lac-Saint-Jean"," 2","Saint-Thomas-Didyme",N,N,"",3,268,"Lemieux","","Denis","Liberal","Libéral",N,N,29
24033,"Lac-Saint-Jean","Lac-Saint-Jean"," 3","Notre-Dame-de-Lorette",N,N,"",4,144,"Blackburn","","Dave","Conservative","Conservateur",N,N,20
24033,"Lac-Saint-Jean","Lac-Saint-Jean"," 3","Notre-Dame-de-Lorette",N,N,"",4,144,"Boily-Maltais","","Hugues","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
24033,"Lac-Saint-Jean","Lac-Saint-Jean"," 3","Notre-Dame-de-Lorette",N,N,"",4,144,"Bouchard","","Lorie","People's Party - PPC","Parti populaire - PPC",N,N,3
24033,"Lac-Saint-Jean","Lac-Saint-Jean"," 3","Notre-Dame-de-Lorette",N,N,"",4,144,"Brunelle-Duceppe","","Alexis","Bloc Québécois","Bloc Québécois",Y,Y,30
24033,"Lac-Saint-Jean","Lac-Saint-Jean"," 3","Notre-Dame-de-Lorette",N,N,"",4,144,"Lemieux","","Denis","Liberal","Libéral",N,N,17
24033,"Lac-Saint-Jean","Lac-Saint-Jean"," 4","Girardville",N,N,"",0,267,"Blackburn","","Dave","Conservative","Conservateur",N,N,50
24033,"Lac-Saint-Jean","Lac-Saint-Jean"," 4","Girardville",N,N,"",0,267,"Boily-Maltais","","Hugues","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,3
24033,"Lac-Saint-Jean","Lac-Saint-Jean"," 4","Girardville",N,N,"",0,267,"Bouchard","","Lorie","People's Party - PPC","Parti populaire - PPC",N,N,2
