Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Division Number/Numéro de section de vote,Polling Division Name/Nom de section de vote,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Combined with No./Résultats combinés à ceux du n°,Rejected Ballots for poll/Bulletins rejetés du bureau,Electors for poll/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Vote Count/Votes du candidat
13004,"Fundy Royal","Fundy Royal"," 1","Canaan Forks",N,N,"",0,252,"Andrie","","Cindy","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,8
13004,"Fundy Royal","Fundy Royal"," 1","Canaan Forks",N,N,"",0,252,"Johnsen","","Hans","Green Party","Parti Vert",N,N,1
13004,"Fundy Royal","Fundy Royal"," 1","Canaan Forks",N,N,"",0,252,"Kudla","","Bill","Liberal","Libéral",N,N,34
13004,"Fundy Royal","Fundy Royal"," 1","Canaan Forks",N,N,"",0,252,"MacFarlane","","Alastair","People's Party - PPC","Parti populaire - PPC",N,N,2
13004,"Fundy Royal","Fundy Royal"," 1","Canaan Forks",N,N,"",0,252,"Moore","","Rob","Conservative","Conservateur",Y,Y,71
13004,"Fundy Royal","Fundy Royal"," 2","Havelock",N,N,"",2,325,"Andrie","","Cindy","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,7
13004,"Fundy Royal","Fundy Royal"," 2","Havelock",N,N,"",2,325,"Johnsen","","Hans","Green Party","Parti Vert",N,N,0
13004,"Fundy Royal","Fundy Royal"," 2","Havelock",N,N,"",2,325,"Kudla","","Bill","Liberal","Libéral",N,N,15
13004,"Fundy Royal","Fundy Royal"," 2","Havelock",N,N,"",2,325,"MacFarlane","","Alastair","People's Party - PPC","Parti populaire - PPC",N,N,2
13004,"Fundy Royal","Fundy Royal"," 2","Havelock",N,N,"",2,325,"Moore","","Rob","Conservative","Conservateur",Y,Y,90
13004,"Fundy Royal","Fundy Royal"," 3","Havelock",N,N,"",2,378,"Andrie","","Cindy","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,4
13004,"Fundy Royal","Fundy Royal"," 3","Havelock",N,N,"",2,378,"Johnsen","","Hans","Green Party","Parti Vert",N,N,4
13004,"Fundy Royal","Fundy Royal"," 3","Havelock",N,N,"",2,378,"Kudla","","Bill","Liberal","Libéral",N,N,30
13004,"Fundy Royal","Fundy Royal"," 3","Havelock",N,N,"",2,378,"MacFarlane","","Alastair","People's Party - PPC","Parti populaire - PPC",N,N,1
13004,"Fundy Royal","Fundy Royal"," 3","Havelock",N,N,"",2,378,"Moore","","Rob","Conservative","Conservateur",Y,Y,76
13004,"Fundy Royal","Fundy Royal"," 4","Cornhill",N,N,"",1,322,"Andrie","","Cindy","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,8
