Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Division Number/Numéro de section de vote,Polling Division Name/Nom de section de vote,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Combined with No./Résultats combinés à ceux du n°,Rejected Ballots for poll/Bulletins rejetés du bureau,Electors for poll/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Vote Count/Votes du candidat
48024,"Foothills","Foothills"," 1","Bragg Creek",N,N,"",0,336,"Aurora","","Kaitte","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,12
48024,"Foothills","Foothills"," 1","Bragg Creek",N,N,"",0,336,"Barlow","","John","Conservative","Conservateur",Y,Y,98
48024,"Foothills","Foothills"," 1","Bragg Creek",N,N,"",0,336,"Bruinsma","","John","Liberal","Libéral",N,N,38
48024,"Foothills","Foothills"," 1","Bragg Creek",N,N,"",0,336,"Hoberg","","Emma","Green Party","Parti Vert",N,N,2
48024,"Foothills","Foothills"," 1","Bragg Creek",N,N,"",0,336,"O'Halloran","","Paul","People's Party - PPC","Parti populaire - PPC",N,N,1
48024,"Foothills","Foothills"," 2","Bragg Creek",N,N,"",0,381,"Aurora","","Kaitte","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,11
48024,"Foothills","Foothills"," 2","Bragg Creek",N,N,"",0,381,"Barlow","","John","Conservative","Conservateur",Y,Y,94
48024,"Foothills","Foothills"," 2","Bragg Creek",N,N,"",0,381,"Bruinsma","","John","Liberal","Libéral",N,N,58
48024,"Foothills","Foothills"," 2","Bragg Creek",N,N,"",0,381,"Hoberg","","Emma","Green Party","Parti Vert",N,N,1
48024,"Foothills","Foothills"," 2","Bragg Creek",N,N,"",0,381,"O'Halloran","","Paul","People's Party - PPC","Parti populaire - PPC",N,N,0
48024,"Foothills","Foothills"," 3","Bragg Creek",N,N,"",2,333,"Aurora","","Kaitte","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,5
48024,"Foothills","Foothills"," 3","Bragg Creek",N,N,"",2,333,"Barlow","","John","Conservative","Conservateur",Y,Y,78
48024,"Foothills","Foothills"," 3","Bragg Creek",N,N,"",2,333,"Bruinsma","","John","Liberal","Libéral",N,N,47
48024,"Foothills","Foothills"," 3","Bragg Creek",N,N,"",2,333,"Hoberg","","Emma","Green Party","Parti Vert",N,N,3
48024,"Foothills","Foothills"," 3","Bragg Creek",N,N,"",2,333,"O'Halloran","","Paul","People's Party - PPC","Parti populaire - PPC",N,N,0
48024,"Foothills","Foothills"," 4","Bragg Creek",N,N,"",0,337,"Aurora","","Kaitte","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,6
48024,"Foothills","Foothills"," 4","Bragg Creek",N,N,"",0,337,"Barlow","","John","Conservative","Conservateur",Y,Y,117
48024,"Foothills","Foothills"," 4","Bragg Creek",N,N,"",0,337,"Bruinsma","","John","Liberal","Libéral",N,N,51
48024,"Foothills","Foothills"," 4","Bragg Creek",N,N,"",0,337,"Hoberg","","Emma","Green Party","Parti Vert",N,N,3
48024,"Foothills","Foothills"," 4","Bragg Creek",N,N,"",0,337,"O'Halloran","","Paul","People's Party - PPC","Parti populaire - PPC",N,N,0
48024,"Foothills","Foothills"," 5","Kananaskis",N,N,"",0,415,"Aurora","","Kaitte","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,5
48024,"Foothills","Foothills"," 5","Kananaskis",N,N,"",0,415,"Barlow","","John","Conservative","Conservateur",Y,Y,98
48024,"Foothills","Foothills"," 5","Kananaskis",N,N,"",0,415,"Bruinsma","","John","Liberal","Libéral",N,N,46
48024,"Foothills","Foothills"," 5","Kananaskis",N,N,"",0,415,"Hoberg","","Emma","Green Party","Parti Vert",N,N,0
48024,"Foothills","Foothills"," 5","Kananaskis",N,N,"",0,415,"O'Halloran","","Paul","People's Party - PPC","Parti populaire - PPC",N,N,0
