Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Division Number/Numéro de section de vote,Polling Division Name/Nom de section de vote,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Combined with No./Résultats combinés à ceux du n°,Rejected Ballots for poll/Bulletins rejetés du bureau,Electors for poll/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Vote Count/Votes du candidat
35034,"Haldimand--Norfolk","Haldimand--Norfolk"," 1","Haldimand County",N,N,"",1,462,"Eggink","","Lily","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,4
35034,"Haldimand--Norfolk","Haldimand--Norfolk"," 1","Haldimand County",N,N,"",1,462,"Geissler","","Henry","People's Party - PPC","Parti populaire - PPC",N,N,0
35034,"Haldimand--Norfolk","Haldimand--Norfolk"," 1","Haldimand County",N,N,"",1,462,"Hawkins","","Nathan","Green Party","Parti Vert",N,N,10
35034,"Haldimand--Norfolk","Haldimand--Norfolk"," 1","Haldimand County",N,N,"",1,462,"Horner-Shepherd","","Shannon","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,5
35034,"Haldimand--Norfolk","Haldimand--Norfolk"," 1","Haldimand County",N,N,"",1,462,"Lewis","","Leslyn","Conservative","Conservateur",Y,Y,113
35034,"Haldimand--Norfolk","Haldimand--Norfolk"," 1","Haldimand County",N,N,"",1,462,"Walsh","","Colin","Liberal","Libéral",N,N,40
35034,"Haldimand--Norfolk","Haldimand--Norfolk"," 2","Haldimand County",N,N,"",0,461,"Eggink","","Lily","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
35034,"Haldimand--Norfolk","Haldimand--Norfolk"," 2","Haldimand County",N,N,"",0,461,"Geissler","","Henry","People's Party - PPC","Parti populaire - PPC",N,N,2
35034,"Haldimand--Norfolk","Haldimand--Norfolk"," 2","Haldimand County",N,N,"",0,461,"Hawkins","","Nathan","Green Party","Parti Vert",N,N,2
35034,"Haldimand--Norfolk","Haldimand--Norfolk"," 2","Haldimand County",N,N,"",0,461,"Horner-Shepherd","","Shannon","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,5
35034,"Haldimand--Norfolk","Haldimand--Norfolk"," 2","Haldimand County",N,N,"",0,461,"Lewis","","Leslyn","Conservative","Conservateur",Y,Y,84
35034,"Haldimand--Norfolk","Haldimand--Norfolk"," 2","Haldimand County",N,N,"",0,461,"Walsh","","Colin","Liberal","Libéral",N,N,55
35034,"Haldimand--Norfolk","Haldimand--Norfolk"," 3","Haldimand County",N,N,"",0,387,"Eggink","","Lily","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
35034,"Haldimand--Norfolk","Haldimand--Norfolk"," 3","Haldimand County",N,N,"",0,387,"Geissler","","Henry","People's Party - PPC","Parti populaire - PPC",N,N,1
35034,"Haldimand--Norfolk","Haldimand--Norfolk"," 3","Haldimand County",N,N,"",0,387,"Hawkins","","Nathan","Green Party","Parti Vert",N,N,0
35034,"Haldimand--Norfolk","Haldimand--Norfolk"," 3","Haldimand County",N,N,"",0,387,"Horner-Shepherd","","Shannon","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,7
35034,"Haldimand--Norfolk","Haldimand--Norfolk"," 3","Haldimand County",N,N,"",0,387,"Lewis","","Leslyn","Conservative","Conservateur",Y,Y,115
35034,"Haldimand--Norfolk","Haldimand--Norfolk"," 3","Haldimand County",N,N,"",0,387,"Walsh","","Colin","Liberal","Libéral",N,N,30
35034,"Haldimand--Norfolk","Haldimand--Norfolk"," 4A","Haldimand County",N,N,"",0,407,"Eggink","","Lily","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
35034,"Haldimand--Norfolk","Haldimand--Norfolk"," 4A","Haldimand County",N,N,"",0,407,"Geissler","","Henry","People's Party - PPC","Parti populaire - PPC",N,N,2
35034,"Haldimand--Norfolk","Haldimand--Norfolk"," 4A","Haldimand County",N,N,"",0,407,"Hawkins","","Nathan","Green Party","Parti Vert",N,N,1
35034,"Haldimand--Norfolk","Haldimand--Norfolk"," 4A","Haldimand County",N,N,"",0,407,"Horner-Shepherd","","Shannon","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,1
35034,"Haldimand--Norfolk","Haldimand--Norfolk"," 4A","Haldimand County",N,N,"",0,407,"Lewis","","Leslyn","Conservative","Conservateur",Y,Y,89
