Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Division Number/Numéro de section de vote,Polling Division Name/Nom de section de vote,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Combined with No./Résultats combinés à ceux du n°,Rejected Ballots for poll/Bulletins rejetés du bureau,Electors for poll/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Vote Count/Votes du candidat
24070,"Saint-Maurice--Champlain","Saint-Maurice--Champlain"," 1","Obedjiwan 28",N,N,"",0,606,"Allard","","Pierre-Augustin","Conservative","Conservateur",N,N,3
24070,"Saint-Maurice--Champlain","Saint-Maurice--Champlain"," 1","Obedjiwan 28",N,N,"",0,606,"Bilodeau","","Thierry","Bloc Québécois","Bloc Québécois",N,N,3
24070,"Saint-Maurice--Champlain","Saint-Maurice--Champlain"," 1","Obedjiwan 28",N,N,"",0,606,"Champagne","","François-Philippe","Liberal","Libéral",Y,Y,56
24070,"Saint-Maurice--Champlain","Saint-Maurice--Champlain"," 1","Obedjiwan 28",N,N,"",0,606,"Frazer","","Dji-Pé","Parti Rhinocéros Party","Parti Rhinocéros Party",N,N,1
24070,"Saint-Maurice--Champlain","Saint-Maurice--Champlain"," 1","Obedjiwan 28",N,N,"",0,606,"Garceau","","Nathalie","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,1
24070,"Saint-Maurice--Champlain","Saint-Maurice--Champlain"," 1","Obedjiwan 28",N,N,"",0,606,"Gaudet","","Marie-Claude","Green Party","Parti Vert",N,N,3
24070,"Saint-Maurice--Champlain","Saint-Maurice--Champlain"," 1","Obedjiwan 28",N,N,"",0,606,"Rioux","","David","People's Party - PPC","Parti populaire - PPC",N,N,0
24070,"Saint-Maurice--Champlain","Saint-Maurice--Champlain"," 2","Obedjiwan 28",N,N,"1",0,886,"Allard","","Pierre-Augustin","Conservative","Conservateur",N,N,0
24070,"Saint-Maurice--Champlain","Saint-Maurice--Champlain"," 2","Obedjiwan 28",N,N,"1",0,886,"Bilodeau","","Thierry","Bloc Québécois","Bloc Québécois",N,N,0
24070,"Saint-Maurice--Champlain","Saint-Maurice--Champlain"," 2","Obedjiwan 28",N,N,"1",0,886,"Champagne","","François-Philippe","Liberal","Libéral",Y,Y,0
24070,"Saint-Maurice--Champlain","Saint-Maurice--Champlain"," 2","Obedjiwan 28",N,N,"1",0,886,"Frazer","","Dji-Pé","Parti Rhinocéros Party","Parti Rhinocéros Party",N,N,0
24070,"Saint-Maurice--Champlain","Saint-Maurice--Champlain"," 2","Obedjiwan 28",N,N,"1",0,886,"Garceau","","Nathalie","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
24070,"Saint-Maurice--Champlain","Saint-Maurice--Champlain"," 2","Obedjiwan 28",N,N,"1",0,886,"Gaudet","","Marie-Claude","Green Party","Parti Vert",N,N,0
24070,"Saint-Maurice--Champlain","Saint-Maurice--Champlain"," 2","Obedjiwan 28",N,N,"1",0,886,"Rioux","","David","People's Party - PPC","Parti populaire - PPC",N,N,0
24070,"Saint-Maurice--Champlain","Saint-Maurice--Champlain"," 3","Communauté de Wemotaci",N,N,"",4,424,"Allard","","Pierre-Augustin","Conservative","Conservateur",N,N,9
24070,"Saint-Maurice--Champlain","Saint-Maurice--Champlain"," 3","Communauté de Wemotaci",N,N,"",4,424,"Bilodeau","","Thierry","Bloc Québécois","Bloc Québécois",N,N,2
24070,"Saint-Maurice--Champlain","Saint-Maurice--Champlain"," 3","Communauté de Wemotaci",N,N,"",4,424,"Champagne","","François-Philippe","Liberal","Libéral",Y,Y,83
24070,"Saint-Maurice--Champlain","Saint-Maurice--Champlain"," 3","Communauté de Wemotaci",N,N,"",4,424,"Frazer","","Dji-Pé","Parti Rhinocéros Party","Parti Rhinocéros Party",N,N,3
