Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Division Number/Numéro de section de vote,Polling Division Name/Nom de section de vote,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Combined with No./Résultats combinés à ceux du n°,Rejected Ballots for poll/Bulletins rejetés du bureau,Electors for poll/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Vote Count/Votes du candidat
24037,"Laurier--Sainte-Marie","Laurier--Sainte-Marie"," 1","Montréal",N,N,"",5,458,"Duplessis","","Eugène","People's Party - PPC","Parti populaire - PPC",N,N,2
24037,"Laurier--Sainte-Marie","Laurier--Sainte-Marie"," 1","Montréal",N,N,"",5,458,"Fournier","","Mathieu","Conservative","Conservateur",N,N,22
24037,"Laurier--Sainte-Marie","Laurier--Sainte-Marie"," 1","Montréal",N,N,"",5,458,"Guilbeault","","Steven","Liberal","Libéral",Y,Y,78
24037,"Laurier--Sainte-Marie","Laurier--Sainte-Marie"," 1","Montréal",N,N,"",5,458,"Labelle","","Michel","Marxist-Leninist","Marxiste-Léniniste",N,N,0
24037,"Laurier--Sainte-Marie","Laurier--Sainte-Marie"," 1","Montréal",N,N,"",5,458,"Lapierre","","Emmanuel","Bloc Québécois","Bloc Québécois",N,N,25
24037,"Laurier--Sainte-Marie","Laurier--Sainte-Marie"," 1","Montréal",N,N,"",5,458,"Lauzon","","Simon-Pierre","Independent","Indépendant(e)",N,N,0
24037,"Laurier--Sainte-Marie","Laurier--Sainte-Marie"," 1","Montréal",N,N,"",5,458,"Machouf","","Nimâ","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,42
24037,"Laurier--Sainte-Marie","Laurier--Sainte-Marie"," 1","Montréal",N,N,"",5,458,"Mourkes","","Dimitri","Independent","Indépendant(e)",N,N,0
24037,"Laurier--Sainte-Marie","Laurier--Sainte-Marie"," 1","Montréal",N,N,"",5,458,"Perceval-Maxwell","","Dylan","Green Party","Parti Vert",N,N,4
24037,"Laurier--Sainte-Marie","Laurier--Sainte-Marie"," 1","Montréal",N,N,"",5,458,"Poulin","","Chantal","Parti Rhinocéros Party","Parti Rhinocéros Party",N,N,0
