Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Division Number/Numéro de section de vote,Polling Division Name/Nom de section de vote,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Combined with No./Résultats combinés à ceux du n°,Rejected Ballots for poll/Bulletins rejetés du bureau,Electors for poll/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Vote Count/Votes du candidat
35075,"Oakville East","Oakville-Est"," 1","Oakville",N,N,"",0,426,"Anand","","Anita","Liberal","Libéral",Y,Y,70
35075,"Oakville East","Oakville-Est"," 1","Oakville",N,N,"",0,426,"Bedford","","Alicia","United Party of Canada (UP)","Parti Uni du Canada (UP)",N,N,0
35075,"Oakville East","Oakville-Est"," 1","Oakville",N,N,"",0,426,"Chhinzer","","Ron","Conservative","Conservateur",N,N,75
35075,"Oakville East","Oakville-Est"," 1","Oakville",N,N,"",0,426,"Ford","","Hailey","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,1
35075,"Oakville East","Oakville-Est"," 1","Oakville",N,N,"",0,426,"Karabela","","Henry","People's Party - PPC","Parti populaire - PPC",N,N,1
35075,"Oakville East","Oakville-Est"," 1","Oakville",N,N,"",0,426,"Sousa","","Bruno","Green Party","Parti Vert",N,N,0
35075,"Oakville East","Oakville-Est"," 2","Oakville",N,N,"",3,411,"Anand","","Anita","Liberal","Libéral",Y,Y,61
35075,"Oakville East","Oakville-Est"," 2","Oakville",N,N,"",3,411,"Bedford","","Alicia","United Party of Canada (UP)","Parti Uni du Canada (UP)",N,N,0
35075,"Oakville East","Oakville-Est"," 2","Oakville",N,N,"",3,411,"Chhinzer","","Ron","Conservative","Conservateur",N,N,93
35075,"Oakville East","Oakville-Est"," 2","Oakville",N,N,"",3,411,"Ford","","Hailey","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,4
35075,"Oakville East","Oakville-Est"," 2","Oakville",N,N,"",3,411,"Karabela","","Henry","People's Party - PPC","Parti populaire - PPC",N,N,0
35075,"Oakville East","Oakville-Est"," 2","Oakville",N,N,"",3,411,"Sousa","","Bruno","Green Party","Parti Vert",N,N,2
