Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Division Number/Numéro de section de vote,Polling Division Name/Nom de section de vote,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Combined with No./Résultats combinés à ceux du n°,Rejected Ballots for poll/Bulletins rejetés du bureau,Electors for poll/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Vote Count/Votes du candidat
35008,"Bowmanville--Oshawa North","Bowmanville--Oshawa-Nord"," 1","Clarington",N,N,"",0,535,"Cole","","Clint","United Party of Canada (UP)","Parti Uni du Canada (UP)",N,N,0
35008,"Bowmanville--Oshawa North","Bowmanville--Oshawa-Nord"," 1","Clarington",N,N,"",0,535,"Dietrich","","Julie","Green Party","Parti Vert",N,N,6
35008,"Bowmanville--Oshawa North","Bowmanville--Oshawa-Nord"," 1","Clarington",N,N,"",0,535,"Girard","","Bridget","Liberal","Libéral",N,N,73
35008,"Bowmanville--Oshawa North","Bowmanville--Oshawa-Nord"," 1","Clarington",N,N,"",0,535,"Gunti","","Pranay","Independent","Indépendant(e)",N,N,0
35008,"Bowmanville--Oshawa North","Bowmanville--Oshawa-Nord"," 1","Clarington",N,N,"",0,535,"Imam","","Ghuzna","Centrist","Centriste",N,N,0
35008,"Bowmanville--Oshawa North","Bowmanville--Oshawa-Nord"," 1","Clarington",N,N,"",0,535,"Jivani","","Jamil","Conservative","Conservateur",Y,Y,141
35008,"Bowmanville--Oshawa North","Bowmanville--Oshawa-Nord"," 1","Clarington",N,N,"",0,535,"Marano","","Elenor","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,11
35008,"Bowmanville--Oshawa North","Bowmanville--Oshawa-Nord"," 1","Clarington",N,N,"",0,535,"Smith","","Adam","Parti Rhinocéros Party","Parti Rhinocéros Party",N,N,0
35008,"Bowmanville--Oshawa North","Bowmanville--Oshawa-Nord"," 1","Clarington",N,N,"",0,535,"Zekveld","","Thomas","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
35008,"Bowmanville--Oshawa North","Bowmanville--Oshawa-Nord"," 2","Clarington",N,N,"",0,399,"Cole","","Clint","United Party of Canada (UP)","Parti Uni du Canada (UP)",N,N,0
35008,"Bowmanville--Oshawa North","Bowmanville--Oshawa-Nord"," 2","Clarington",N,N,"",0,399,"Dietrich","","Julie","Green Party","Parti Vert",N,N,3
35008,"Bowmanville--Oshawa North","Bowmanville--Oshawa-Nord"," 2","Clarington",N,N,"",0,399,"Girard","","Bridget","Liberal","Libéral",N,N,35
35008,"Bowmanville--Oshawa North","Bowmanville--Oshawa-Nord"," 2","Clarington",N,N,"",0,399,"Gunti","","Pranay","Independent","Indépendant(e)",N,N,1
