Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Division Number/Numéro de section de vote,Polling Division Name/Nom de section de vote,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Combined with No./Résultats combinés à ceux du n°,Rejected Ballots for poll/Bulletins rejetés du bureau,Electors for poll/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Vote Count/Votes du candidat
48020,"Edmonton Riverbend","Edmonton Riverbend"," 1","Edmonton",N,N,"",0,438,"Cake","","Susan","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,18
48020,"Edmonton Riverbend","Edmonton Riverbend"," 1","Edmonton",N,N,"",0,438,"Dudiak","","Dwayne","People's Party - PPC","Parti populaire - PPC",N,N,2
48020,"Edmonton Riverbend","Edmonton Riverbend"," 1","Edmonton",N,N,"",0,438,"Jeneroux","","Matt","Conservative","Conservateur",Y,Y,84
48020,"Edmonton Riverbend","Edmonton Riverbend"," 1","Edmonton",N,N,"",0,438,"Minenko","","Mark","Liberal","Libéral",N,N,114
48020,"Edmonton Riverbend","Edmonton Riverbend"," 2","Edmonton",N,N,"",1,441,"Cake","","Susan","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,13
48020,"Edmonton Riverbend","Edmonton Riverbend"," 2","Edmonton",N,N,"",1,441,"Dudiak","","Dwayne","People's Party - PPC","Parti populaire - PPC",N,N,0
48020,"Edmonton Riverbend","Edmonton Riverbend"," 2","Edmonton",N,N,"",1,441,"Jeneroux","","Matt","Conservative","Conservateur",Y,Y,100
48020,"Edmonton Riverbend","Edmonton Riverbend"," 2","Edmonton",N,N,"",1,441,"Minenko","","Mark","Liberal","Libéral",N,N,90
48020,"Edmonton Riverbend","Edmonton Riverbend"," 3","Edmonton",N,N,"",0,368,"Cake","","Susan","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,26
48020,"Edmonton Riverbend","Edmonton Riverbend"," 3","Edmonton",N,N,"",0,368,"Dudiak","","Dwayne","People's Party - PPC","Parti populaire - PPC",N,N,3
48020,"Edmonton Riverbend","Edmonton Riverbend"," 3","Edmonton",N,N,"",0,368,"Jeneroux","","Matt","Conservative","Conservateur",Y,Y,112
48020,"Edmonton Riverbend","Edmonton Riverbend"," 3","Edmonton",N,N,"",0,368,"Minenko","","Mark","Liberal","Libéral",N,N,136
48020,"Edmonton Riverbend","Edmonton Riverbend"," 4","Edmonton",N,N,"",6,445,"Cake","","Susan","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,14
48020,"Edmonton Riverbend","Edmonton Riverbend"," 4","Edmonton",N,N,"",6,445,"Dudiak","","Dwayne","People's Party - PPC","Parti populaire - PPC",N,N,3
