Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Division Number/Numéro de section de vote,Polling Division Name/Nom de section de vote,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Combined with No./Résultats combinés à ceux du n°,Rejected Ballots for poll/Bulletins rejetés du bureau,Electors for poll/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Vote Count/Votes du candidat
24074,"Thérèse-De Blainville","Thérèse-De Blainville"," 1","Terrebonne",N,N,"",1,592,"Bergeron","","Julie","Conservative","Conservateur",N,N,63
24074,"Thérèse-De Blainville","Thérèse-De Blainville"," 1","Terrebonne",N,N,"",1,592,"Chenette","","Madeleine","Liberal","Libéral",N,Y,134
24074,"Thérèse-De Blainville","Thérèse-De Blainville"," 1","Terrebonne",N,N,"",1,592,"Closson-Duquette","","Marie-Noëlle","Bloc Québécois","Bloc Québécois",N,N,88
24074,"Thérèse-De Blainville","Thérèse-De Blainville"," 1","Terrebonne",N,N,"",1,592,"Lacroix","","Michel","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,5
24074,"Thérèse-De Blainville","Thérèse-De Blainville"," 1","Terrebonne",N,N,"",1,592,"Lavoie","","Chantal","People's Party - PPC","Parti populaire - PPC",N,N,3
24074,"Thérèse-De Blainville","Thérèse-De Blainville"," 2","Terrebonne",N,N,"",7,578,"Bergeron","","Julie","Conservative","Conservateur",N,N,43
24074,"Thérèse-De Blainville","Thérèse-De Blainville"," 2","Terrebonne",N,N,"",7,578,"Chenette","","Madeleine","Liberal","Libéral",N,Y,144
24074,"Thérèse-De Blainville","Thérèse-De Blainville"," 2","Terrebonne",N,N,"",7,578,"Closson-Duquette","","Marie-Noëlle","Bloc Québécois","Bloc Québécois",N,N,72
24074,"Thérèse-De Blainville","Thérèse-De Blainville"," 2","Terrebonne",N,N,"",7,578,"Lacroix","","Michel","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
24074,"Thérèse-De Blainville","Thérèse-De Blainville"," 2","Terrebonne",N,N,"",7,578,"Lavoie","","Chantal","People's Party - PPC","Parti populaire - PPC",N,N,0
