Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Division Number/Numéro de section de vote,Polling Division Name/Nom de section de vote,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Combined with No./Résultats combinés à ceux du n°,Rejected Ballots for poll/Bulletins rejetés du bureau,Electors for poll/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Vote Count/Votes du candidat
48002,"Battle River--Crowfoot","Battle River--Crowfoot"," 1","Lindbrook",N,N,"",0,479,"Bridges","","Jonathan","People's Party - PPC","Parti populaire - PPC",N,N,2
48002,"Battle River--Crowfoot","Battle River--Crowfoot"," 1","Lindbrook",N,N,"",0,479,"Gook","","Douglas","Green Party","Parti Vert",N,N,2
48002,"Battle River--Crowfoot","Battle River--Crowfoot"," 1","Lindbrook",N,N,"",0,479,"Kurek","","Damien","Conservative","Conservateur",Y,Y,138
48002,"Battle River--Crowfoot","Battle River--Crowfoot"," 1","Lindbrook",N,N,"",0,479,"MacKay","","James","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,9
48002,"Battle River--Crowfoot","Battle River--Crowfoot"," 1","Lindbrook",N,N,"",0,479,"Sutton","","Brent","Liberal","Libéral",N,N,34
48002,"Battle River--Crowfoot","Battle River--Crowfoot"," 2","Tofield",N,N,"",0,488,"Bridges","","Jonathan","People's Party - PPC","Parti populaire - PPC",N,N,3
48002,"Battle River--Crowfoot","Battle River--Crowfoot"," 2","Tofield",N,N,"",0,488,"Gook","","Douglas","Green Party","Parti Vert",N,N,1
48002,"Battle River--Crowfoot","Battle River--Crowfoot"," 2","Tofield",N,N,"",0,488,"Kurek","","Damien","Conservative","Conservateur",Y,Y,146
48002,"Battle River--Crowfoot","Battle River--Crowfoot"," 2","Tofield",N,N,"",0,488,"MacKay","","James","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,8
48002,"Battle River--Crowfoot","Battle River--Crowfoot"," 2","Tofield",N,N,"",0,488,"Sutton","","Brent","Liberal","Libéral",N,N,23
48002,"Battle River--Crowfoot","Battle River--Crowfoot"," 3","Tofield",N,N,"",0,507,"Bridges","","Jonathan","People's Party - PPC","Parti populaire - PPC",N,N,4
48002,"Battle River--Crowfoot","Battle River--Crowfoot"," 3","Tofield",N,N,"",0,507,"Gook","","Douglas","Green Party","Parti Vert",N,N,0
48002,"Battle River--Crowfoot","Battle River--Crowfoot"," 3","Tofield",N,N,"",0,507,"Kurek","","Damien","Conservative","Conservateur",Y,Y,131
48002,"Battle River--Crowfoot","Battle River--Crowfoot"," 3","Tofield",N,N,"",0,507,"MacKay","","James","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,6
48002,"Battle River--Crowfoot","Battle River--Crowfoot"," 3","Tofield",N,N,"",0,507,"Sutton","","Brent","Liberal","Libéral",N,N,34
48002,"Battle River--Crowfoot","Battle River--Crowfoot"," 4","Tofield",N,N,"",0,478,"Bridges","","Jonathan","People's Party - PPC","Parti populaire - PPC",N,N,3
48002,"Battle River--Crowfoot","Battle River--Crowfoot"," 4","Tofield",N,N,"",0,478,"Gook","","Douglas","Green Party","Parti Vert",N,N,2
48002,"Battle River--Crowfoot","Battle River--Crowfoot"," 4","Tofield",N,N,"",0,478,"Kurek","","Damien","Conservative","Conservateur",Y,Y,123
48002,"Battle River--Crowfoot","Battle River--Crowfoot"," 4","Tofield",N,N,"",0,478,"MacKay","","James","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,4
48002,"Battle River--Crowfoot","Battle River--Crowfoot"," 4","Tofield",N,N,"",0,478,"Sutton","","Brent","Liberal","Libéral",N,N,25
48002,"Battle River--Crowfoot","Battle River--Crowfoot"," 5","Tofield",N,N,"",0,524,"Bridges","","Jonathan","People's Party - PPC","Parti populaire - PPC",N,N,1
48002,"Battle River--Crowfoot","Battle River--Crowfoot"," 5","Tofield",N,N,"",0,524,"Gook","","Douglas","Green Party","Parti Vert",N,N,2
48002,"Battle River--Crowfoot","Battle River--Crowfoot"," 5","Tofield",N,N,"",0,524,"Kurek","","Damien","Conservative","Conservateur",Y,Y,128
