Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Division Number/Numéro de section de vote,Polling Division Name/Nom de section de vote,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Combined with No./Résultats combinés à ceux du n°,Rejected Ballots for poll/Bulletins rejetés du bureau,Electors for poll/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Vote Count/Votes du candidat
47005,"Prince Albert","Prince Albert"," 1","Big River No. 555",N,N,"",0,378,"Hadubiak","","Christopher","Liberal","Libéral",N,N,25
47005,"Prince Albert","Prince Albert"," 1","Big River No. 555",N,N,"",0,378,"Hoback","","Randy","Conservative","Conservateur",Y,Y,221
47005,"Prince Albert","Prince Albert"," 1","Big River No. 555",N,N,"",0,378,"Kutzan","","Virginia","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,8
47005,"Prince Albert","Prince Albert"," 2","Doré Lake",N,N,"1",0,6,"Hadubiak","","Christopher","Liberal","Libéral",N,N,0
47005,"Prince Albert","Prince Albert"," 2","Doré Lake",N,N,"1",0,6,"Hoback","","Randy","Conservative","Conservateur",Y,Y,0
47005,"Prince Albert","Prince Albert"," 2","Doré Lake",N,N,"1",0,6,"Kutzan","","Virginia","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
47005,"Prince Albert","Prince Albert"," 3","Big River",N,N,"",0,352,"Hadubiak","","Christopher","Liberal","Libéral",N,N,19
47005,"Prince Albert","Prince Albert"," 3","Big River",N,N,"",0,352,"Hoback","","Randy","Conservative","Conservateur",Y,Y,181
47005,"Prince Albert","Prince Albert"," 3","Big River",N,N,"",0,352,"Kutzan","","Virginia","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,12
47005,"Prince Albert","Prince Albert"," 4","Big River",N,N,"",1,267,"Hadubiak","","Christopher","Liberal","Libéral",N,N,18
