Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Division Number/Numéro de section de vote,Polling Division Name/Nom de section de vote,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Combined with No./Résultats combinés à ceux du n°,Rejected Ballots for poll/Bulletins rejetés du bureau,Electors for poll/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Vote Count/Votes du candidat
24043,"Louis-Hébert","Louis-Hébert"," 1","Québec",N,N,"",1,341,"Dussault","","Claude","Conservative","Conservateur",N,N,33
24043,"Louis-Hébert","Louis-Hébert"," 1","Québec",N,N,"",1,341,"Lightbound","","Joël","Liberal","Libéral",Y,Y,81
24043,"Louis-Hébert","Louis-Hébert"," 1","Québec",N,N,"",1,341,"Lussiaà-Berdou","","Jean-Paul","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,6
24043,"Louis-Hébert","Louis-Hébert"," 1","Québec",N,N,"",1,341,"Maholy","","Vatthana","People's Party - PPC","Parti populaire - PPC",N,N,1
24043,"Louis-Hébert","Louis-Hébert"," 1","Québec",N,N,"",1,341,"Savard","","Valérie","Bloc Québécois","Bloc Québécois",N,N,46
24043,"Louis-Hébert","Louis-Hébert"," 2","Québec",N,N,"",3,459,"Dussault","","Claude","Conservative","Conservateur",N,N,77
24043,"Louis-Hébert","Louis-Hébert"," 2","Québec",N,N,"",3,459,"Lightbound","","Joël","Liberal","Libéral",Y,Y,46
24043,"Louis-Hébert","Louis-Hébert"," 2","Québec",N,N,"",3,459,"Lussiaà-Berdou","","Jean-Paul","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,6
24043,"Louis-Hébert","Louis-Hébert"," 2","Québec",N,N,"",3,459,"Maholy","","Vatthana","People's Party - PPC","Parti populaire - PPC",N,N,2
24043,"Louis-Hébert","Louis-Hébert"," 2","Québec",N,N,"",3,459,"Savard","","Valérie","Bloc Québécois","Bloc Québécois",N,N,34
24043,"Louis-Hébert","Louis-Hébert"," 3","Québec",N,N,"",1,399,"Dussault","","Claude","Conservative","Conservateur",N,N,54
24043,"Louis-Hébert","Louis-Hébert"," 3","Québec",N,N,"",1,399,"Lightbound","","Joël","Liberal","Libéral",Y,Y,52
24043,"Louis-Hébert","Louis-Hébert"," 3","Québec",N,N,"",1,399,"Lussiaà-Berdou","","Jean-Paul","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,3
24043,"Louis-Hébert","Louis-Hébert"," 3","Québec",N,N,"",1,399,"Maholy","","Vatthana","People's Party - PPC","Parti populaire - PPC",N,N,0
24043,"Louis-Hébert","Louis-Hébert"," 3","Québec",N,N,"",1,399,"Savard","","Valérie","Bloc Québécois","Bloc Québécois",N,N,38
24043,"Louis-Hébert","Louis-Hébert"," 4","Québec",N,N,"",5,362,"Dussault","","Claude","Conservative","Conservateur",N,N,43
24043,"Louis-Hébert","Louis-Hébert"," 4","Québec",N,N,"",5,362,"Lightbound","","Joël","Liberal","Libéral",Y,Y,50
24043,"Louis-Hébert","Louis-Hébert"," 4","Québec",N,N,"",5,362,"Lussiaà-Berdou","","Jean-Paul","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
24043,"Louis-Hébert","Louis-Hébert"," 4","Québec",N,N,"",5,362,"Maholy","","Vatthana","People's Party - PPC","Parti populaire - PPC",N,N,1
24043,"Louis-Hébert","Louis-Hébert"," 4","Québec",N,N,"",5,362,"Savard","","Valérie","Bloc Québécois","Bloc Québécois",N,N,30
24043,"Louis-Hébert","Louis-Hébert"," 5","Québec",N,N,"",1,372,"Dussault","","Claude","Conservative","Conservateur",N,N,55
24043,"Louis-Hébert","Louis-Hébert"," 5","Québec",N,N,"",1,372,"Lightbound","","Joël","Liberal","Libéral",Y,Y,67
24043,"Louis-Hébert","Louis-Hébert"," 5","Québec",N,N,"",1,372,"Lussiaà-Berdou","","Jean-Paul","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
24043,"Louis-Hébert","Louis-Hébert"," 5","Québec",N,N,"",1,372,"Maholy","","Vatthana","People's Party - PPC","Parti populaire - PPC",N,N,3
