Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Division Number/Numéro de section de vote,Polling Division Name/Nom de section de vote,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Combined with No./Résultats combinés à ceux du n°,Rejected Ballots for poll/Bulletins rejetés du bureau,Electors for poll/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Vote Count/Votes du candidat
35077,"Orléans","Orléans"," 1","Ottawa",N,N,"",2,536,"Abu Mohammad","","Tafiqul","People's Party - PPC","Parti populaire - PPC",N,N,0
35077,"Orléans","Orléans"," 1","Ottawa",N,N,"",2,536,"Arrowsmith","","Arlo","Libertarian","Libertarien",N,N,0
35077,"Orléans","Orléans"," 1","Ottawa",N,N,"",2,536,"Choudhry","","Mazhar","Independent","Indépendant(e)",N,N,0
35077,"Orléans","Orléans"," 1","Ottawa",N,N,"",2,536,"Goué","","Oulai B.","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,5
35077,"Orléans","Orléans"," 1","Ottawa",N,N,"",2,536,"Jacques","","Jaycob","Green Party","Parti Vert",N,N,0
35077,"Orléans","Orléans"," 1","Ottawa",N,N,"",2,536,"Lalonde","","Marie-France","Liberal","Libéral",Y,Y,74
35077,"Orléans","Orléans"," 1","Ottawa",N,N,"",2,536,"Mansour","","Steve","Conservative","Conservateur",N,N,16
35077,"Orléans","Orléans"," 1","Ottawa",N,N,"",2,536,"Vida","","Arabella","Independent","Indépendant(e)",N,N,0
35077,"Orléans","Orléans"," 2","Ottawa",N,N,"",0,407,"Abu Mohammad","","Tafiqul","People's Party - PPC","Parti populaire - PPC",N,N,1
35077,"Orléans","Orléans"," 2","Ottawa",N,N,"",0,407,"Arrowsmith","","Arlo","Libertarian","Libertarien",N,N,0
35077,"Orléans","Orléans"," 2","Ottawa",N,N,"",0,407,"Choudhry","","Mazhar","Independent","Indépendant(e)",N,N,0
35077,"Orléans","Orléans"," 2","Ottawa",N,N,"",0,407,"Goué","","Oulai B.","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,8
35077,"Orléans","Orléans"," 2","Ottawa",N,N,"",0,407,"Jacques","","Jaycob","Green Party","Parti Vert",N,N,1
35077,"Orléans","Orléans"," 2","Ottawa",N,N,"",0,407,"Lalonde","","Marie-France","Liberal","Libéral",Y,Y,116
35077,"Orléans","Orléans"," 2","Ottawa",N,N,"",0,407,"Mansour","","Steve","Conservative","Conservateur",N,N,28
35077,"Orléans","Orléans"," 2","Ottawa",N,N,"",0,407,"Vida","","Arabella","Independent","Indépendant(e)",N,N,0
35077,"Orléans","Orléans"," 3","Ottawa",N,N,"",0,634,"Abu Mohammad","","Tafiqul","People's Party - PPC","Parti populaire - PPC",N,N,1
35077,"Orléans","Orléans"," 3","Ottawa",N,N,"",0,634,"Arrowsmith","","Arlo","Libertarian","Libertarien",N,N,0
35077,"Orléans","Orléans"," 3","Ottawa",N,N,"",0,634,"Choudhry","","Mazhar","Independent","Indépendant(e)",N,N,0
35077,"Orléans","Orléans"," 3","Ottawa",N,N,"",0,634,"Goué","","Oulai B.","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,8
35077,"Orléans","Orléans"," 3","Ottawa",N,N,"",0,634,"Jacques","","Jaycob","Green Party","Parti Vert",N,N,3
35077,"Orléans","Orléans"," 3","Ottawa",N,N,"",0,634,"Lalonde","","Marie-France","Liberal","Libéral",Y,Y,126
35077,"Orléans","Orléans"," 3","Ottawa",N,N,"",0,634,"Mansour","","Steve","Conservative","Conservateur",N,N,50
35077,"Orléans","Orléans"," 3","Ottawa",N,N,"",0,634,"Vida","","Arabella","Independent","Indépendant(e)",N,N,0
35077,"Orléans","Orléans"," 4","Ottawa",N,N,"",1,343,"Abu Mohammad","","Tafiqul","People's Party - PPC","Parti populaire - PPC",N,N,2
35077,"Orléans","Orléans"," 4","Ottawa",N,N,"",1,343,"Arrowsmith","","Arlo","Libertarian","Libertarien",N,N,1
35077,"Orléans","Orléans"," 4","Ottawa",N,N,"",1,343,"Choudhry","","Mazhar","Independent","Indépendant(e)",N,N,0
35077,"Orléans","Orléans"," 4","Ottawa",N,N,"",1,343,"Goué","","Oulai B.","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,7
35077,"Orléans","Orléans"," 4","Ottawa",N,N,"",1,343,"Jacques","","Jaycob","Green Party","Parti Vert",N,N,0
35077,"Orléans","Orléans"," 4","Ottawa",N,N,"",1,343,"Lalonde","","Marie-France","Liberal","Libéral",Y,Y,94
35077,"Orléans","Orléans"," 4","Ottawa",N,N,"",1,343,"Mansour","","Steve","Conservative","Conservateur",N,N,36
35077,"Orléans","Orléans"," 4","Ottawa",N,N,"",1,343,"Vida","","Arabella","Independent","Indépendant(e)",N,N,0
35077,"Orléans","Orléans"," 5","Ottawa",N,N,"",1,518,"Abu Mohammad","","Tafiqul","People's Party - PPC","Parti populaire - PPC",N,N,1
35077,"Orléans","Orléans"," 5","Ottawa",N,N,"",1,518,"Arrowsmith","","Arlo","Libertarian","Libertarien",N,N,0
35077,"Orléans","Orléans"," 5","Ottawa",N,N,"",1,518,"Choudhry","","Mazhar","Independent","Indépendant(e)",N,N,0
35077,"Orléans","Orléans"," 5","Ottawa",N,N,"",1,518,"Goué","","Oulai B.","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,7
35077,"Orléans","Orléans"," 5","Ottawa",N,N,"",1,518,"Jacques","","Jaycob","Green Party","Parti Vert",N,N,6
35077,"Orléans","Orléans"," 5","Ottawa",N,N,"",1,518,"Lalonde","","Marie-France","Liberal","Libéral",Y,Y,134
35077,"Orléans","Orléans"," 5","Ottawa",N,N,"",1,518,"Mansour","","Steve","Conservative","Conservateur",N,N,62
35077,"Orléans","Orléans"," 5","Ottawa",N,N,"",1,518,"Vida","","Arabella","Independent","Indépendant(e)",N,N,0
35077,"Orléans","Orléans"," 6","Ottawa",N,N,"",0,393,"Abu Mohammad","","Tafiqul","People's Party - PPC","Parti populaire - PPC",N,N,0
35077,"Orléans","Orléans"," 6","Ottawa",N,N,"",0,393,"Arrowsmith","","Arlo","Libertarian","Libertarien",N,N,1
35077,"Orléans","Orléans"," 6","Ottawa",N,N,"",0,393,"Choudhry","","Mazhar","Independent","Indépendant(e)",N,N,1
35077,"Orléans","Orléans"," 6","Ottawa",N,N,"",0,393,"Goué","","Oulai B.","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,5
35077,"Orléans","Orléans"," 6","Ottawa",N,N,"",0,393,"Jacques","","Jaycob","Green Party","Parti Vert",N,N,6
35077,"Orléans","Orléans"," 6","Ottawa",N,N,"",0,393,"Lalonde","","Marie-France","Liberal","Libéral",Y,Y,89
35077,"Orléans","Orléans"," 6","Ottawa",N,N,"",0,393,"Mansour","","Steve","Conservative","Conservateur",N,N,52
35077,"Orléans","Orléans"," 6","Ottawa",N,N,"",0,393,"Vida","","Arabella","Independent","Indépendant(e)",N,N,0
35077,"Orléans","Orléans"," 7","Ottawa",N,N,"",1,523,"Abu Mohammad","","Tafiqul","People's Party - PPC","Parti populaire - PPC",N,N,1
35077,"Orléans","Orléans"," 7","Ottawa",N,N,"",1,523,"Arrowsmith","","Arlo","Libertarian","Libertarien",N,N,0
35077,"Orléans","Orléans"," 7","Ottawa",N,N,"",1,523,"Choudhry","","Mazhar","Independent","Indépendant(e)",N,N,0
35077,"Orléans","Orléans"," 7","Ottawa",N,N,"",1,523,"Goué","","Oulai B.","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,12
35077,"Orléans","Orléans"," 7","Ottawa",N,N,"",1,523,"Jacques","","Jaycob","Green Party","Parti Vert",N,N,1
35077,"Orléans","Orléans"," 7","Ottawa",N,N,"",1,523,"Lalonde","","Marie-France","Liberal","Libéral",Y,Y,115
35077,"Orléans","Orléans"," 7","Ottawa",N,N,"",1,523,"Mansour","","Steve","Conservative","Conservateur",N,N,59
35077,"Orléans","Orléans"," 7","Ottawa",N,N,"",1,523,"Vida","","Arabella","Independent","Indépendant(e)",N,N,0
35077,"Orléans","Orléans"," 8","Ottawa",N,N,"",1,481,"Abu Mohammad","","Tafiqul","People's Party - PPC","Parti populaire - PPC",N,N,0
35077,"Orléans","Orléans"," 8","Ottawa",N,N,"",1,481,"Arrowsmith","","Arlo","Libertarian","Libertarien",N,N,0
