Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Division Number/Numéro de section de vote,Polling Division Name/Nom de section de vote,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Combined with No./Résultats combinés à ceux du n°,Rejected Ballots for poll/Bulletins rejetés du bureau,Electors for poll/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Vote Count/Votes du candidat
35086,"Peterborough","Peterborough"," 1","Jack Lake",N,N,"",1,131,"Ferreri","","Michelle","Conservative","Conservateur",Y,N,32
35086,"Peterborough","Peterborough"," 1","Jack Lake",N,N,"",1,131,"Grove","","Matthew","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
35086,"Peterborough","Peterborough"," 1","Jack Lake",N,N,"",1,131,"Harrison","","Emma","Liberal","Libéral",N,Y,20
35086,"Peterborough","Peterborough"," 1","Jack Lake",N,N,"",1,131,"Jewell","","Chad","Independent","Indépendant(e)",N,N,0
35086,"Peterborough","Peterborough"," 1","Jack Lake",N,N,"",1,131,"McMaster","","Jami-Leigh","People's Party - PPC","Parti populaire - PPC",N,N,1
35086,"Peterborough","Peterborough"," 1","Jack Lake",N,N,"",1,131,"Raine","","Jazmine","Green Party","Parti Vert",N,N,0
35086,"Peterborough","Peterborough"," 1","Jack Lake",N,N,"",1,131,"Ray","","Heather","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
35086,"Peterborough","Peterborough"," 2","Jack Lake",N,N,"",0,96,"Ferreri","","Michelle","Conservative","Conservateur",Y,N,29
35086,"Peterborough","Peterborough"," 2","Jack Lake",N,N,"",0,96,"Grove","","Matthew","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
35086,"Peterborough","Peterborough"," 2","Jack Lake",N,N,"",0,96,"Harrison","","Emma","Liberal","Libéral",N,Y,32
35086,"Peterborough","Peterborough"," 2","Jack Lake",N,N,"",0,96,"Jewell","","Chad","Independent","Indépendant(e)",N,N,0
35086,"Peterborough","Peterborough"," 2","Jack Lake",N,N,"",0,96,"McMaster","","Jami-Leigh","People's Party - PPC","Parti populaire - PPC",N,N,0
35086,"Peterborough","Peterborough"," 2","Jack Lake",N,N,"",0,96,"Raine","","Jazmine","Green Party","Parti Vert",N,N,0
35086,"Peterborough","Peterborough"," 2","Jack Lake",N,N,"",0,96,"Ray","","Heather","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
35086,"Peterborough","Peterborough"," 3","Clarina",N,N,"",1,451,"Ferreri","","Michelle","Conservative","Conservateur",Y,N,121
35086,"Peterborough","Peterborough"," 3","Clarina",N,N,"",1,451,"Grove","","Matthew","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,2
35086,"Peterborough","Peterborough"," 3","Clarina",N,N,"",1,451,"Harrison","","Emma","Liberal","Libéral",N,Y,90
35086,"Peterborough","Peterborough"," 3","Clarina",N,N,"",1,451,"Jewell","","Chad","Independent","Indépendant(e)",N,N,0
35086,"Peterborough","Peterborough"," 3","Clarina",N,N,"",1,451,"McMaster","","Jami-Leigh","People's Party - PPC","Parti populaire - PPC",N,N,1
35086,"Peterborough","Peterborough"," 3","Clarina",N,N,"",1,451,"Raine","","Jazmine","Green Party","Parti Vert",N,N,4
35086,"Peterborough","Peterborough"," 3","Clarina",N,N,"",1,451,"Ray","","Heather","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,7
35086,"Peterborough","Peterborough"," 4","Gilchrist Bay",N,N,"",1,405,"Ferreri","","Michelle","Conservative","Conservateur",Y,N,143
35086,"Peterborough","Peterborough"," 4","Gilchrist Bay",N,N,"",1,405,"Grove","","Matthew","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
35086,"Peterborough","Peterborough"," 4","Gilchrist Bay",N,N,"",1,405,"Harrison","","Emma","Liberal","Libéral",N,Y,73
35086,"Peterborough","Peterborough"," 4","Gilchrist Bay",N,N,"",1,405,"Jewell","","Chad","Independent","Indépendant(e)",N,N,1
35086,"Peterborough","Peterborough"," 4","Gilchrist Bay",N,N,"",1,405,"McMaster","","Jami-Leigh","People's Party - PPC","Parti populaire - PPC",N,N,1
35086,"Peterborough","Peterborough"," 4","Gilchrist Bay",N,N,"",1,405,"Raine","","Jazmine","Green Party","Parti Vert",N,N,1
35086,"Peterborough","Peterborough"," 4","Gilchrist Bay",N,N,"",1,405,"Ray","","Heather","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,4
35086,"Peterborough","Peterborough"," 5","McCracken's Landing",N,N,"",0,428,"Ferreri","","Michelle","Conservative","Conservateur",Y,N,67
35086,"Peterborough","Peterborough"," 5","McCracken's Landing",N,N,"",0,428,"Grove","","Matthew","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
35086,"Peterborough","Peterborough"," 5","McCracken's Landing",N,N,"",0,428,"Harrison","","Emma","Liberal","Libéral",N,Y,60
35086,"Peterborough","Peterborough"," 5","McCracken's Landing",N,N,"",0,428,"Jewell","","Chad","Independent","Indépendant(e)",N,N,0
35086,"Peterborough","Peterborough"," 5","McCracken's Landing",N,N,"",0,428,"McMaster","","Jami-Leigh","People's Party - PPC","Parti populaire - PPC",N,N,2
35086,"Peterborough","Peterborough"," 5","McCracken's Landing",N,N,"",0,428,"Raine","","Jazmine","Green Party","Parti Vert",N,N,1
35086,"Peterborough","Peterborough"," 5","McCracken's Landing",N,N,"",0,428,"Ray","","Heather","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,6
35086,"Peterborough","Peterborough"," 6","Cordova Mines",N,N,"",1,438,"Ferreri","","Michelle","Conservative","Conservateur",Y,N,167
35086,"Peterborough","Peterborough"," 6","Cordova Mines",N,N,"",1,438,"Grove","","Matthew","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
35086,"Peterborough","Peterborough"," 6","Cordova Mines",N,N,"",1,438,"Harrison","","Emma","Liberal","Libéral",N,Y,71
35086,"Peterborough","Peterborough"," 6","Cordova Mines",N,N,"",1,438,"Jewell","","Chad","Independent","Indépendant(e)",N,N,0
35086,"Peterborough","Peterborough"," 6","Cordova Mines",N,N,"",1,438,"McMaster","","Jami-Leigh","People's Party - PPC","Parti populaire - PPC",N,N,0
35086,"Peterborough","Peterborough"," 6","Cordova Mines",N,N,"",1,438,"Raine","","Jazmine","Green Party","Parti Vert",N,N,1
35086,"Peterborough","Peterborough"," 6","Cordova Mines",N,N,"",1,438,"Ray","","Heather","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,3
35086,"Peterborough","Peterborough"," 7","Oak Lake",N,N,"",0,336,"Ferreri","","Michelle","Conservative","Conservateur",Y,N,89
35086,"Peterborough","Peterborough"," 7","Oak Lake",N,N,"",0,336,"Grove","","Matthew","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
35086,"Peterborough","Peterborough"," 7","Oak Lake",N,N,"",0,336,"Harrison","","Emma","Liberal","Libéral",N,Y,32
35086,"Peterborough","Peterborough"," 7","Oak Lake",N,N,"",0,336,"Jewell","","Chad","Independent","Indépendant(e)",N,N,0
35086,"Peterborough","Peterborough"," 7","Oak Lake",N,N,"",0,336,"McMaster","","Jami-Leigh","People's Party - PPC","Parti populaire - PPC",N,N,0
35086,"Peterborough","Peterborough"," 7","Oak Lake",N,N,"",0,336,"Raine","","Jazmine","Green Party","Parti Vert",N,N,0
35086,"Peterborough","Peterborough"," 7","Oak Lake",N,N,"",0,336,"Ray","","Heather","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,3
35086,"Peterborough","Peterborough"," 8","Rush Point",N,N,"",0,412,"Ferreri","","Michelle","Conservative","Conservateur",Y,N,84
35086,"Peterborough","Peterborough"," 8","Rush Point",N,N,"",0,412,"Grove","","Matthew","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
35086,"Peterborough","Peterborough"," 8","Rush Point",N,N,"",0,412,"Harrison","","Emma","Liberal","Libéral",N,Y,49
35086,"Peterborough","Peterborough"," 8","Rush Point",N,N,"",0,412,"Jewell","","Chad","Independent","Indépendant(e)",N,N,0
35086,"Peterborough","Peterborough"," 8","Rush Point",N,N,"",0,412,"McMaster","","Jami-Leigh","People's Party - PPC","Parti populaire - PPC",N,N,1
35086,"Peterborough","Peterborough"," 8","Rush Point",N,N,"",0,412,"Raine","","Jazmine","Green Party","Parti Vert",N,N,1
35086,"Peterborough","Peterborough"," 8","Rush Point",N,N,"",0,412,"Ray","","Heather","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,4
35086,"Peterborough","Peterborough"," 9","Havelock-Belmont-Methuen",N,N,"",0,302,"Ferreri","","Michelle","Conservative","Conservateur",Y,N,57
35086,"Peterborough","Peterborough"," 9","Havelock-Belmont-Methuen",N,N,"",0,302,"Grove","","Matthew","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,1
35086,"Peterborough","Peterborough"," 9","Havelock-Belmont-Methuen",N,N,"",0,302,"Harrison","","Emma","Liberal","Libéral",N,Y,35
35086,"Peterborough","Peterborough"," 9","Havelock-Belmont-Methuen",N,N,"",0,302,"Jewell","","Chad","Independent","Indépendant(e)",N,N,1
35086,"Peterborough","Peterborough"," 9","Havelock-Belmont-Methuen",N,N,"",0,302,"McMaster","","Jami-Leigh","People's Party - PPC","Parti populaire - PPC",N,N,0
35086,"Peterborough","Peterborough"," 9","Havelock-Belmont-Methuen",N,N,"",0,302,"Raine","","Jazmine","Green Party","Parti Vert",N,N,1
35086,"Peterborough","Peterborough"," 9","Havelock-Belmont-Methuen",N,N,"",0,302,"Ray","","Heather","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,3
35086,"Peterborough","Peterborough"," 10","Havelock-Belmont-Methuen",N,N,"",0,348,"Ferreri","","Michelle","Conservative","Conservateur",Y,N,70
35086,"Peterborough","Peterborough"," 10","Havelock-Belmont-Methuen",N,N,"",0,348,"Grove","","Matthew","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
