Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Division Number/Numéro de section de vote,Polling Division Name/Nom de section de vote,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Combined with No./Résultats combinés à ceux du n°,Rejected Ballots for poll/Bulletins rejetés du bureau,Electors for poll/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Vote Count/Votes du candidat
12008,"Kings--Hants","Kings--Hants"," 1","Noel Shore",N,N,"",1,305,"Beazley","","Karen","Green Party","Parti Vert",N,N,2
12008,"Kings--Hants","Kings--Hants"," 1","Noel Shore",N,N,"",1,305,"Blois","","Kody","Liberal","Libéral",Y,Y,72
12008,"Kings--Hants","Kings--Hants"," 1","Noel Shore",N,N,"",1,305,"Cargill","","Alexander","People's Party - PPC","Parti populaire - PPC",N,N,1
12008,"Kings--Hants","Kings--Hants"," 1","Noel Shore",N,N,"",1,305,"Doerr","","Paul","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,13
12008,"Kings--Hants","Kings--Hants"," 1","Noel Shore",N,N,"",1,305,"Hirtle","","Joel","Conservative","Conservateur",N,N,75
12008,"Kings--Hants","Kings--Hants"," 2","Maitland",N,N,"",0,342,"Beazley","","Karen","Green Party","Parti Vert",N,N,3
12008,"Kings--Hants","Kings--Hants"," 2","Maitland",N,N,"",0,342,"Blois","","Kody","Liberal","Libéral",Y,Y,91
12008,"Kings--Hants","Kings--Hants"," 2","Maitland",N,N,"",0,342,"Cargill","","Alexander","People's Party - PPC","Parti populaire - PPC",N,N,5
12008,"Kings--Hants","Kings--Hants"," 2","Maitland",N,N,"",0,342,"Doerr","","Paul","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,4
12008,"Kings--Hants","Kings--Hants"," 2","Maitland",N,N,"",0,342,"Hirtle","","Joel","Conservative","Conservateur",N,N,75
12008,"Kings--Hants","Kings--Hants"," 3","Noel",N,N,"",0,496,"Beazley","","Karen","Green Party","Parti Vert",N,N,2
12008,"Kings--Hants","Kings--Hants"," 3","Noel",N,N,"",0,496,"Blois","","Kody","Liberal","Libéral",Y,Y,81
12008,"Kings--Hants","Kings--Hants"," 3","Noel",N,N,"",0,496,"Cargill","","Alexander","People's Party - PPC","Parti populaire - PPC",N,N,1
12008,"Kings--Hants","Kings--Hants"," 3","Noel",N,N,"",0,496,"Doerr","","Paul","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,14
12008,"Kings--Hants","Kings--Hants"," 3","Noel",N,N,"",0,496,"Hirtle","","Joel","Conservative","Conservateur",N,N,93
12008,"Kings--Hants","Kings--Hants"," 4","Noel Road",N,N,"",1,356,"Beazley","","Karen","Green Party","Parti Vert",N,N,5
12008,"Kings--Hants","Kings--Hants"," 4","Noel Road",N,N,"",1,356,"Blois","","Kody","Liberal","Libéral",Y,Y,48
12008,"Kings--Hants","Kings--Hants"," 4","Noel Road",N,N,"",1,356,"Cargill","","Alexander","People's Party - PPC","Parti populaire - PPC",N,N,1
12008,"Kings--Hants","Kings--Hants"," 4","Noel Road",N,N,"",1,356,"Doerr","","Paul","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,4
12008,"Kings--Hants","Kings--Hants"," 4","Noel Road",N,N,"",1,356,"Hirtle","","Joel","Conservative","Conservateur",N,N,35
12008,"Kings--Hants","Kings--Hants"," 5","Admiral Rock",N,N,"",1,419,"Beazley","","Karen","Green Party","Parti Vert",N,N,4
12008,"Kings--Hants","Kings--Hants"," 5","Admiral Rock",N,N,"",1,419,"Blois","","Kody","Liberal","Libéral",Y,Y,70
