Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Division Number/Numéro de section de vote,Polling Division Name/Nom de section de vote,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Combined with No./Résultats combinés à ceux du n°,Rejected Ballots for poll/Bulletins rejetés du bureau,Electors for poll/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Vote Count/Votes du candidat
24025,"Gatineau","Gatineau"," 1","Gatineau",N,N,"",2,396,"MacKinnon","","Steven","Liberal","Libéral",Y,Y,77
24025,"Gatineau","Gatineau"," 1","Gatineau",N,N,"",2,396,"Nadeau","","Richard","Bloc Québécois","Bloc Québécois",N,N,30
24025,"Gatineau","Gatineau"," 1","Gatineau",N,N,"",2,396,"Pierre","","Kethlande","Conservative","Conservateur",N,N,43
24025,"Gatineau","Gatineau"," 1","Gatineau",N,N,"",2,396,"Saint-Jean","","Mathieu","People's Party - PPC","Parti populaire - PPC",N,N,0
24025,"Gatineau","Gatineau"," 1","Gatineau",N,N,"",2,396,"Simoncic","","Daniel","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
24025,"Gatineau","Gatineau"," 1","Gatineau",N,N,"",2,396,"Soublière","","Pierre","Marxist-Leninist","Marxiste-Léniniste",N,N,1
24025,"Gatineau","Gatineau"," 2","Gatineau",N,N,"",1,456,"MacKinnon","","Steven","Liberal","Libéral",Y,Y,135
24025,"Gatineau","Gatineau"," 2","Gatineau",N,N,"",1,456,"Nadeau","","Richard","Bloc Québécois","Bloc Québécois",N,N,30
24025,"Gatineau","Gatineau"," 2","Gatineau",N,N,"",1,456,"Pierre","","Kethlande","Conservative","Conservateur",N,N,56
24025,"Gatineau","Gatineau"," 2","Gatineau",N,N,"",1,456,"Saint-Jean","","Mathieu","People's Party - PPC","Parti populaire - PPC",N,N,4
24025,"Gatineau","Gatineau"," 2","Gatineau",N,N,"",1,456,"Simoncic","","Daniel","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,6
24025,"Gatineau","Gatineau"," 2","Gatineau",N,N,"",1,456,"Soublière","","Pierre","Marxist-Leninist","Marxiste-Léniniste",N,N,1
24025,"Gatineau","Gatineau"," 3","Gatineau",N,N,"",0,524,"MacKinnon","","Steven","Liberal","Libéral",Y,Y,95
24025,"Gatineau","Gatineau"," 3","Gatineau",N,N,"",0,524,"Nadeau","","Richard","Bloc Québécois","Bloc Québécois",N,N,25
24025,"Gatineau","Gatineau"," 3","Gatineau",N,N,"",0,524,"Pierre","","Kethlande","Conservative","Conservateur",N,N,74
24025,"Gatineau","Gatineau"," 3","Gatineau",N,N,"",0,524,"Saint-Jean","","Mathieu","People's Party - PPC","Parti populaire - PPC",N,N,2
24025,"Gatineau","Gatineau"," 3","Gatineau",N,N,"",0,524,"Simoncic","","Daniel","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,10
24025,"Gatineau","Gatineau"," 3","Gatineau",N,N,"",0,524,"Soublière","","Pierre","Marxist-Leninist","Marxiste-Léniniste",N,N,1
24025,"Gatineau","Gatineau"," 4","Gatineau",N,N,"",3,550,"MacKinnon","","Steven","Liberal","Libéral",Y,Y,153
24025,"Gatineau","Gatineau"," 4","Gatineau",N,N,"",3,550,"Nadeau","","Richard","Bloc Québécois","Bloc Québécois",N,N,53
24025,"Gatineau","Gatineau"," 4","Gatineau",N,N,"",3,550,"Pierre","","Kethlande","Conservative","Conservateur",N,N,45
24025,"Gatineau","Gatineau"," 4","Gatineau",N,N,"",3,550,"Saint-Jean","","Mathieu","People's Party - PPC","Parti populaire - PPC",N,N,1
24025,"Gatineau","Gatineau"," 4","Gatineau",N,N,"",3,550,"Simoncic","","Daniel","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,9
24025,"Gatineau","Gatineau"," 4","Gatineau",N,N,"",3,550,"Soublière","","Pierre","Marxist-Leninist","Marxiste-Léniniste",N,N,0
24025,"Gatineau","Gatineau"," 5","Gatineau",N,N,"",2,493,"MacKinnon","","Steven","Liberal","Libéral",Y,Y,155
24025,"Gatineau","Gatineau"," 5","Gatineau",N,N,"",2,493,"Nadeau","","Richard","Bloc Québécois","Bloc Québécois",N,N,42
24025,"Gatineau","Gatineau"," 5","Gatineau",N,N,"",2,493,"Pierre","","Kethlande","Conservative","Conservateur",N,N,38
24025,"Gatineau","Gatineau"," 5","Gatineau",N,N,"",2,493,"Saint-Jean","","Mathieu","People's Party - PPC","Parti populaire - PPC",N,N,1
24025,"Gatineau","Gatineau"," 5","Gatineau",N,N,"",2,493,"Simoncic","","Daniel","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,11
24025,"Gatineau","Gatineau"," 5","Gatineau",N,N,"",2,493,"Soublière","","Pierre","Marxist-Leninist","Marxiste-Léniniste",N,N,1
24025,"Gatineau","Gatineau"," 6","Gatineau",N,N,"",2,357,"MacKinnon","","Steven","Liberal","Libéral",Y,Y,94
24025,"Gatineau","Gatineau"," 6","Gatineau",N,N,"",2,357,"Nadeau","","Richard","Bloc Québécois","Bloc Québécois",N,N,34
24025,"Gatineau","Gatineau"," 6","Gatineau",N,N,"",2,357,"Pierre","","Kethlande","Conservative","Conservateur",N,N,42
24025,"Gatineau","Gatineau"," 6","Gatineau",N,N,"",2,357,"Saint-Jean","","Mathieu","People's Party - PPC","Parti populaire - PPC",N,N,2
24025,"Gatineau","Gatineau"," 6","Gatineau",N,N,"",2,357,"Simoncic","","Daniel","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
24025,"Gatineau","Gatineau"," 6","Gatineau",N,N,"",2,357,"Soublière","","Pierre","Marxist-Leninist","Marxiste-Léniniste",N,N,0
24025,"Gatineau","Gatineau"," 7","Gatineau",N,N,"",2,546,"MacKinnon","","Steven","Liberal","Libéral",Y,Y,175
24025,"Gatineau","Gatineau"," 7","Gatineau",N,N,"",2,546,"Nadeau","","Richard","Bloc Québécois","Bloc Québécois",N,N,55
24025,"Gatineau","Gatineau"," 7","Gatineau",N,N,"",2,546,"Pierre","","Kethlande","Conservative","Conservateur",N,N,60
24025,"Gatineau","Gatineau"," 7","Gatineau",N,N,"",2,546,"Saint-Jean","","Mathieu","People's Party - PPC","Parti populaire - PPC",N,N,3
24025,"Gatineau","Gatineau"," 7","Gatineau",N,N,"",2,546,"Simoncic","","Daniel","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
24025,"Gatineau","Gatineau"," 7","Gatineau",N,N,"",2,546,"Soublière","","Pierre","Marxist-Leninist","Marxiste-Léniniste",N,N,1
24025,"Gatineau","Gatineau"," 8","Gatineau",N,N,"",4,479,"MacKinnon","","Steven","Liberal","Libéral",Y,Y,132
24025,"Gatineau","Gatineau"," 8","Gatineau",N,N,"",4,479,"Nadeau","","Richard","Bloc Québécois","Bloc Québécois",N,N,29
24025,"Gatineau","Gatineau"," 8","Gatineau",N,N,"",4,479,"Pierre","","Kethlande","Conservative","Conservateur",N,N,56
24025,"Gatineau","Gatineau"," 8","Gatineau",N,N,"",4,479,"Saint-Jean","","Mathieu","People's Party - PPC","Parti populaire - PPC",N,N,2
