Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Division Number/Numéro de section de vote,Polling Division Name/Nom de section de vote,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Combined with No./Résultats combinés à ceux du n°,Rejected Ballots for poll/Bulletins rejetés du bureau,Electors for poll/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Vote Count/Votes du candidat
48005,"Calgary Confederation","Calgary Confederation"," 1","Calgary",N,N,"2",0,3,"Gunn","","Keira","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
48005,"Calgary Confederation","Calgary Confederation"," 1","Calgary",N,N,"2",0,3,"Hogan","","Corey","Liberal","Libéral",N,Y,0
48005,"Calgary Confederation","Calgary Confederation"," 1","Calgary",N,N,"2",0,3,"Hunter","","Kevan","Marxist-Leninist","Marxiste-Léniniste",N,N,0
48005,"Calgary Confederation","Calgary Confederation"," 1","Calgary",N,N,"2",0,3,"Marsh","","Jeffrey Reid","Canadian Future Party","Parti Avenir Canadien",N,N,0
48005,"Calgary Confederation","Calgary Confederation"," 1","Calgary",N,N,"2",0,3,"Nixon","","Jeremy","Conservative","Conservateur",N,N,0
48005,"Calgary Confederation","Calgary Confederation"," 1","Calgary",N,N,"2",0,3,"Ovsepyan","","Artyom","People's Party - PPC","Parti populaire - PPC",N,N,0
48005,"Calgary Confederation","Calgary Confederation"," 1","Calgary",N,N,"2",0,3,"Willott","","Richard","Green Party","Parti Vert",N,N,0
48005,"Calgary Confederation","Calgary Confederation"," 2","Calgary",N,N,"",0,1139,"Gunn","","Keira","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,21
48005,"Calgary Confederation","Calgary Confederation"," 2","Calgary",N,N,"",0,1139,"Hogan","","Corey","Liberal","Libéral",N,Y,159
48005,"Calgary Confederation","Calgary Confederation"," 2","Calgary",N,N,"",0,1139,"Hunter","","Kevan","Marxist-Leninist","Marxiste-Léniniste",N,N,0
