Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Division Number/Numéro de section de vote,Polling Division Name/Nom de section de vote,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Combined with No./Résultats combinés à ceux du n°,Rejected Ballots for poll/Bulletins rejetés du bureau,Electors for poll/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Vote Count/Votes du candidat
48009,"Calgary McKnight","Calgary McKnight"," 1","Calgary",N,N,"",30,343,"Butt","","Najeeb","People's Party - PPC","Parti populaire - PPC",N,N,0
48009,"Calgary McKnight","Calgary McKnight"," 1","Calgary",N,N,"",30,343,"Chahal","","George","Liberal","Libéral",N,N,46
48009,"Calgary McKnight","Calgary McKnight"," 1","Calgary",N,N,"",30,343,"Cridland","","Benjamin","Canadian Future Party","Parti Avenir Canadien",N,N,0
48009,"Calgary McKnight","Calgary McKnight"," 1","Calgary",N,N,"",30,343,"Gill","","Dalwinder","Conservative","Conservateur",N,Y,42
48009,"Calgary McKnight","Calgary McKnight"," 1","Calgary",N,N,"",30,343,"Hasnain","","Syed","Centrist","Centriste",N,N,0
48009,"Calgary McKnight","Calgary McKnight"," 1","Calgary",N,N,"",30,343,"Santiago","","Arlington Antonio","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,1
48009,"Calgary McKnight","Calgary McKnight"," 1","Calgary",N,N,"",30,343,"Tanaka","","Evelyn","Green Party","Parti Vert",N,N,0
48009,"Calgary McKnight","Calgary McKnight"," 2","Calgary",N,N,"",7,532,"Butt","","Najeeb","People's Party - PPC","Parti populaire - PPC",N,N,3
48009,"Calgary McKnight","Calgary McKnight"," 2","Calgary",N,N,"",7,532,"Chahal","","George","Liberal","Libéral",N,N,112
48009,"Calgary McKnight","Calgary McKnight"," 2","Calgary",N,N,"",7,532,"Cridland","","Benjamin","Canadian Future Party","Parti Avenir Canadien",N,N,0
48009,"Calgary McKnight","Calgary McKnight"," 2","Calgary",N,N,"",7,532,"Gill","","Dalwinder","Conservative","Conservateur",N,Y,79
48009,"Calgary McKnight","Calgary McKnight"," 2","Calgary",N,N,"",7,532,"Hasnain","","Syed","Centrist","Centriste",N,N,1
48009,"Calgary McKnight","Calgary McKnight"," 2","Calgary",N,N,"",7,532,"Santiago","","Arlington Antonio","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,4
48009,"Calgary McKnight","Calgary McKnight"," 2","Calgary",N,N,"",7,532,"Tanaka","","Evelyn","Green Party","Parti Vert",N,N,0
48009,"Calgary McKnight","Calgary McKnight"," 3","Calgary",N,N,"",3,490,"Butt","","Najeeb","People's Party - PPC","Parti populaire - PPC",N,N,0
