Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Division Number/Numéro de section de vote,Polling Division Name/Nom de section de vote,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Combined with No./Résultats combinés à ceux du n°,Rejected Ballots for poll/Bulletins rejetés du bureau,Electors for poll/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Vote Count/Votes du candidat
47008,"Regina--Wascana","Regina--Wascana"," 1","Regina",N,N,"",0,561,"Bruce","","Peter","People's Party - PPC","Parti populaire - PPC",N,N,2
47008,"Regina--Wascana","Regina--Wascana"," 1","Regina",N,N,"",0,561,"Epp","","Kimberly","Green Party","Parti Vert",N,N,1
47008,"Regina--Wascana","Regina--Wascana"," 1","Regina",N,N,"",0,561,"Kram","","Michael","Conservative","Conservateur",Y,Y,89
47008,"Regina--Wascana","Regina--Wascana"," 1","Regina",N,N,"",0,561,"Stadnyk","","Kaitlyn","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,11
47008,"Regina--Wascana","Regina--Wascana"," 1","Regina",N,N,"",0,561,"Walters","","Jeffrey","Liberal","Libéral",N,N,67
47008,"Regina--Wascana","Regina--Wascana"," 2","Regina",N,N,"",1,524,"Bruce","","Peter","People's Party - PPC","Parti populaire - PPC",N,N,2
47008,"Regina--Wascana","Regina--Wascana"," 2","Regina",N,N,"",1,524,"Epp","","Kimberly","Green Party","Parti Vert",N,N,0
47008,"Regina--Wascana","Regina--Wascana"," 2","Regina",N,N,"",1,524,"Kram","","Michael","Conservative","Conservateur",Y,Y,116
47008,"Regina--Wascana","Regina--Wascana"," 2","Regina",N,N,"",1,524,"Stadnyk","","Kaitlyn","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,14
47008,"Regina--Wascana","Regina--Wascana"," 2","Regina",N,N,"",1,524,"Walters","","Jeffrey","Liberal","Libéral",N,N,54
47008,"Regina--Wascana","Regina--Wascana"," 3","Regina",N,N,"",0,376,"Bruce","","Peter","People's Party - PPC","Parti populaire - PPC",N,N,0
47008,"Regina--Wascana","Regina--Wascana"," 3","Regina",N,N,"",0,376,"Epp","","Kimberly","Green Party","Parti Vert",N,N,1
47008,"Regina--Wascana","Regina--Wascana"," 3","Regina",N,N,"",0,376,"Kram","","Michael","Conservative","Conservateur",Y,Y,29
47008,"Regina--Wascana","Regina--Wascana"," 3","Regina",N,N,"",0,376,"Stadnyk","","Kaitlyn","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
47008,"Regina--Wascana","Regina--Wascana"," 3","Regina",N,N,"",0,376,"Walters","","Jeffrey","Liberal","Libéral",N,N,24
47008,"Regina--Wascana","Regina--Wascana"," 4","Regina",N,N,"",1,521,"Bruce","","Peter","People's Party - PPC","Parti populaire - PPC",N,N,4
47008,"Regina--Wascana","Regina--Wascana"," 4","Regina",N,N,"",1,521,"Epp","","Kimberly","Green Party","Parti Vert",N,N,2
47008,"Regina--Wascana","Regina--Wascana"," 4","Regina",N,N,"",1,521,"Kram","","Michael","Conservative","Conservateur",Y,Y,56
47008,"Regina--Wascana","Regina--Wascana"," 4","Regina",N,N,"",1,521,"Stadnyk","","Kaitlyn","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,14
47008,"Regina--Wascana","Regina--Wascana"," 4","Regina",N,N,"",1,521,"Walters","","Jeffrey","Liberal","Libéral",N,N,36
47008,"Regina--Wascana","Regina--Wascana"," 5","Regina",N,N,"",4,514,"Bruce","","Peter","People's Party - PPC","Parti populaire - PPC",N,N,0
47008,"Regina--Wascana","Regina--Wascana"," 5","Regina",N,N,"",4,514,"Epp","","Kimberly","Green Party","Parti Vert",N,N,5
47008,"Regina--Wascana","Regina--Wascana"," 5","Regina",N,N,"",4,514,"Kram","","Michael","Conservative","Conservateur",Y,Y,98
47008,"Regina--Wascana","Regina--Wascana"," 5","Regina",N,N,"",4,514,"Stadnyk","","Kaitlyn","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,10
47008,"Regina--Wascana","Regina--Wascana"," 5","Regina",N,N,"",4,514,"Walters","","Jeffrey","Liberal","Libéral",N,N,60
47008,"Regina--Wascana","Regina--Wascana"," 6","Regina",N,N,"",1,544,"Bruce","","Peter","People's Party - PPC","Parti populaire - PPC",N,N,0
47008,"Regina--Wascana","Regina--Wascana"," 6","Regina",N,N,"",1,544,"Epp","","Kimberly","Green Party","Parti Vert",N,N,3
47008,"Regina--Wascana","Regina--Wascana"," 6","Regina",N,N,"",1,544,"Kram","","Michael","Conservative","Conservateur",Y,Y,43
47008,"Regina--Wascana","Regina--Wascana"," 6","Regina",N,N,"",1,544,"Stadnyk","","Kaitlyn","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,12
47008,"Regina--Wascana","Regina--Wascana"," 6","Regina",N,N,"",1,544,"Walters","","Jeffrey","Liberal","Libéral",N,N,29
47008,"Regina--Wascana","Regina--Wascana"," 7","Regina",N,N,"",1,526,"Bruce","","Peter","People's Party - PPC","Parti populaire - PPC",N,N,2
47008,"Regina--Wascana","Regina--Wascana"," 7","Regina",N,N,"",1,526,"Epp","","Kimberly","Green Party","Parti Vert",N,N,4
